Time (sec),Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
91.37111,91.37111,0.9903148,0.003078938,0.5474008,8.27249E-06,0,41.62574,34.44878,0.000520649,68.54546,95.9453,6.849962,-7.011743653,-5.832144,-3.892383,1096.085962,-1082.558,159.9399,-80.98579,-81.59577,12459.85,21614.32
91.38111,91.38111,0.9903232,0.003075412,0.5474004,8.26586E-06,0,41.62574,34.46491,0.000520476,68.54546,95.9453,6.849962,-7.001733069,-5.819642,-3.893075,1096.137155,-1082.616,159.901,-80.98828,-81.59823,12449.02,21615.92
91.39111,91.39111,0.9903315,0.003071655,0.5474001,8.25649E-06,0,41.62574,34.48109,0.00052013,68.54546,95.9453,6.849962,-6.991704563,-5.807106,-3.893771,1096.188351,-1082.674,159.8621,-80.99076,-81.60069,12438.2,21617.52
91.40112,91.40112,0.99034,0.003069452,0.5473999,8.24651E-06,0,41.62574,34.49723,0.000519745,68.54546,95.9453,6.849962,-6.981701089,-5.794593,-3.894463,1096.239546,-1082.732,159.8232,-80.99325,-81.60314,12427.37,21619.12
91.41112,91.41112,0.9903484,0.003070745,0.5473996,8.24069E-06,0,41.62574,34.51338,0.000519622,68.54546,95.9453,6.849962,-6.971703571,-5.782078,-3.895154,1096.290729,-1082.79,159.7842,-80.99574,-81.60561,12416.54,21620.71
91.42112,91.42112,0.9903567,0.003071806,0.5473993,8.24426E-06,0,41.62574,34.52957,0.000520091,68.54546,95.9453,6.849962,-6.961689669,-5.769534,-3.895844,1096.341913,-1082.848,159.7452,-80.99822,-81.60807,12405.71,21622.31
91.43112,91.43112,0.990365,0.003071846,0.547399,8.2472E-06,0,41.62574,34.54574,0.00052052,68.54546,95.9453,6.849962,-6.951691232,-5.756998,-3.896535,1096.393103,-1082.906,159.7062,-81.00071,-81.61053,12394.88,21623.91
91.44112,91.44112,0.9903734,0.003072442,0.5473986,8.24741E-06,0,41.62574,34.56192,0.000520778,68.54546,95.9453,6.849962,-6.941699682,-5.744463,-3.897222,1096.444291,-1082.964,159.6672,-81.0032,-81.61299,12384.05,21625.51
91.45113,91.45113,0.9903809,0.003064831,0.5473983,8.24911E-06,0,41.62574,34.57814,0.000521129,68.54546,95.9453,6.849962,-6.931689542,-5.73189,-3.897917,1096.494495,-1083.021,159.6282,-81.00568,-81.61546,12373.22,21627.1
91.46113,91.46113,0.9903884,0.003063824,0.5473971,8.22876E-06,0,41.62574,34.59421,0.000520086,68.54546,95.9453,6.849962,-6.921775198,-5.719435,-3.898594,1096.5447,-1083.078,159.5892,-81.00816,-81.6179,12362.39,21628.7
91.47113,91.47113,0.9903958,0.003062589,0.5473956,8.22615E-06,0,41.62574,34.61026,0.000520163,68.54546,95.9453,6.849962,-6.911880703,-5.706994,-3.899271,1096.594907,-1083.135,159.5502,-81.01064,-81.62036,12351.56,21630.29
91.48113,91.48113,0.9904034,0.003061127,0.5473942,8.22292E-06,0,41.62574,34.62635,0.000520202,68.54546,95.9453,6.849962,-6.901973368,-5.694526,-3.89995,1096.645117,-1083.192,159.5112,-81.01312,-81.62282,12340.73,21631.89
91.49113,91.49113,0.9904107,0.003059439,0.5473929,8.21908E-06,0,41.62574,34.64246,0.000520203,68.54546,95.9453,6.849962,-6.892061739,-5.682044,-3.900627,1096.695328,-1083.249,159.4722,-81.0156,-81.62527,12329.9,21633.48
91.50114,91.50114,0.9904183,0.003057523,0.5473917,8.21464E-06,0,41.62574,34.65854,0.000520164,68.54546,95.9453,6.849962,-6.882176921,-5.669585,-3.901303,1096.745542,-1083.306,159.4332,-81.01808,-81.62772,12319.06,21635.08
91.51114,91.51114,0.9904258,0.003055381,0.5473902,8.20958E-06,0,41.62574,34.67466,0.000520087,68.54546,95.9453,6.849962,-6.872272097,-5.657088,-3.901984,1096.795757,-1083.363,159.3942,-81.02056,-81.63017,12308.23,21636.67
91.52114,91.52114,0.9904324,0.00304406,0.547389,8.20392E-06,0,41.62574,34.69077,0.00051997,68.54546,95.9453,6.849962,-6.862380677,-5.644599,-3.902662,1096.844987,-1083.419,159.3552,-81.02304,-81.63261,12297.4,21638.27
91.53114,91.53114,0.9904389,0.003033512,0.5473865,8.1736E-06,0,41.62574,34.70674,0.000518289,68.54546,95.9453,6.849962,-6.852582204,-5.632221,-3.903328,1096.894219,-1083.475,159.3162,-81.02551,-81.63506,12286.56,21639.86
91.54115,91.54115,0.9904456,0.003034296,0.547384,8.14536E-06,0,41.62574,34.72274,0.000516739,68.54546,95.9453,6.849962,-6.842772766,-5.619818,-3.903996,1096.943439,-1083.531,159.2771,-81.02799,-81.63751,12275.73,21641.45
91.55115,91.55115,0.9904522,0.003030135,0.5473818,8.14754E-06,0,41.62574,34.73875,0.000517118,68.54546,95.9453,6.849962,-6.832965933,-5.607412,-3.904658,1096.992675,-1083.587,159.2381,-81.03046,-81.63996,12264.89,21643.04
91.56115,91.56115,0.9904587,0.003024758,0.5473793,8.13645E-06,0,41.62574,34.75478,0.000516654,68.54546,95.9453,6.849962,-6.823155479,-5.594987,-3.905326,1097.041913,-1083.643,159.1991,-81.03294,-81.6424,12254.05,21644.64
91.57115,91.57115,0.9904654,0.003024877,0.5473769,8.12209E-06,0,41.62574,34.77079,0.000515982,68.54546,95.9453,6.849962,-6.813361491,-5.582573,-3.905992,1097.091139,-1083.699,159.16,-81.03541,-81.64485,12243.22,21646.23
91.58115,91.58115,0.9904719,0.003025561,0.5473745,8.12248E-06,0,41.62574,34.78682,0.000516248,68.54546,95.9453,6.849962,-6.803570633,-5.570153,-3.906657,1097.140364,-1083.755,159.1209,-81.03788,-81.6473,12232.38,21647.82
91.59116,91.59116,0.9904785,0.003025235,0.547372,8.1244E-06,0,41.62574,34.80284,0.000516609,68.54546,95.9453,6.849962,-6.793788257,-5.557737,-3.907316,1097.189594,-1083.811,159.0818,-81.04035,-81.64975,12221.54,21649.41
91.60116,91.60116,0.9904841,0.003023376,0.5473695,8.1236E-06,0,41.62574,34.81888,0.000516798,68.54546,95.9453,6.849962,-6.784002489,-5.545302,-3.907981,1097.237836,-1083.866,159.0427,-81.04282,-81.65219,12210.7,21651
91.61116,91.61116,0.9904899,0.003021505,0.547366,8.11868E-06,0,41.62574,34.83477,0.000516724,68.54546,95.9453,6.849962,-6.774309834,-5.532983,-3.908628,1097.286082,-1083.921,159.0036,-81.04528,-81.65463,12199.86,21652.59
91.62116,91.62116,0.9904955,0.003019213,0.5473626,8.11372E-06,0,41.62574,34.85071,0.000516648,68.54546,95.9453,6.849962,-6.7646029,-5.520631,-3.909282,1097.334328,-1083.976,158.9645,-81.04775,-81.65707,12189.02,21654.18
91.63116,91.63116,0.9905013,0.003016909,0.5473592,8.10764E-06,0,41.62574,34.86664,0.0005165,68.54546,95.9453,6.849962,-6.754904089,-5.508279,-3.909935,1097.382578,-1084.031,158.9254,-81.05022,-81.65952,12178.18,21655.77
91.64117,91.64117,0.9905069,0.003014388,0.5473557,8.10152E-06,0,41.62574,34.88256,0.000516349,68.54546,95.9453,6.849962,-6.745217869,-5.495936,-3.910582,1097.43083,-1084.086,158.8863,-81.05268,-81.66196,12167.34,21657.36
91.65117,91.65117,0.9905127,0.003011446,0.5473521,8.09482E-06,0,41.62574,34.89849,0.000516161,68.54546,95.9453,6.849962,-6.7355397,-5.48359,-3.911232,1097.479082,-1084.141,158.8472,-81.05515,-81.66439,12156.5,21658.95
91.66117,91.66117,0.9905183,0.003015321,0.5473487,8.08698E-06,0,41.62574,34.91446,0.000515901,68.54546,95.9453,6.849962,-6.725844766,-5.471209,-3.911887,1097.527338,-1084.196,158.8081,-81.0576,-81.66684,12145.66,21660.54
91.67117,91.67117,0.990524,0.003018777,0.5473452,8.09746E-06,0,41.62574,34.9304,0.000516808,68.54546,95.9453,6.849962,-6.716174846,-5.458855,-3.912532,1097.575594,-1084.251,158.769,-81.06007,-81.66927,12134.82,21662.12
91.68118,91.68118,0.9905289,0.003014303,0.5473416,8.10681E-06,0,41.62574,34.94636,0.000517644,68.54546,95.9453,6.849962,-6.706503954,-5.446486,-3.913181,1097.622867,-1084.305,158.7299,-81.06252,-81.67171,12123.97,21663.71
91.69118,91.69118,0.9905336,0.003009414,0.5473372,8.09485E-06,0,41.62574,34.96221,0.000517119,68.54546,95.9453,6.849962,-6.696899811,-5.434194,-3.913822,1097.670139,-1084.359,158.6908,-81.06498,-81.67414,12113.13,21665.3
91.70118,91.70118,0.9905384,0.003003527,0.5473326,8.08178E-06,0,41.62574,34.97805,0.000516522,68.54546,95.9453,6.849962,-6.687312278,-5.421913,-3.914461,1097.717415,-1084.413,158.6517,-81.06744,-81.67657,12102.29,21666.89
91.71118,91.71118,0.9905433,0.003003926,0.5473282,8.06603E-06,0,41.62574,34.9939,0.000515753,68.54546,95.9453,6.849962,-6.6777298,-5.409628,-3.915099,1097.764677,-1084.467,158.6125,-81.0699,-81.679,12091.44,21668.47
91.72118,91.72118,0.990548,0.003003123,0.5473234,8.06716E-06,0,41.62574,35.00973,0.000516063,68.54546,95.9453,6.849962,-6.668164197,-5.397355,-3.915734,1097.811941,-1084.521,158.5733,-81.07236,-81.68144,12080.6,21670.06
91.73119,91.73119,0.990553,0.00300894,0.547319,8.06507E-06,0,41.62574,35.02562,0.000516167,68.54546,95.9453,6.849962,-6.658575552,-5.385041,-3.916371,1097.859207,-1084.575,158.5341,-81.07481,-81.68388,12069.75,21671.64
91.74119,91.74119,0.9905577,0.003015532,0.5473145,8.08075E-06,0,41.62574,35.04148,0.000517409,68.54546,95.9453,6.849962,-6.649006737,-5.372744,-3.917003,1097.906475,-1084.629,158.4949,-81.07726,-81.68631,12058.9,21673.23
91.75119,91.75119,0.9905625,0.003020926,0.5473099,8.09851E-06,0,41.62574,35.05735,0.000518786,68.54546,95.9453,6.849962,-6.639442061,-5.360438,-3.917639,1097.953745,-1084.683,158.4557,-81.07971,-81.68875,12048.06,21674.81
91.76119,91.76119,0.9905664,0.003018211,0.5473053,8.11305E-06,0,41.62574,35.07323,0.000519957,68.54546,95.9453,6.849962,-6.629877672,-5.348124,-3.918271,1098.000029,-1084.736,158.4165,-81.08217,-81.69117,12037.21,21676.4
91.77119,91.77119,0.9905702,0.00301529,0.5472997,8.10581E-06,0,41.62574,35.08899,0.000519731,68.54546,95.9453,6.849962,-6.620398078,-5.335909,-3.918896,1098.046315,-1084.789,158.3773,-81.08462,-81.6936,12026.36,21677.98
91.7812,91.7812,0.9905742,0.003013148,0.5472941,8.09802E-06,0,41.62574,35.10477,0.00051947,68.54546,95.9453,6.849962,-6.610910229,-5.323674,-3.919519,1098.092604,-1084.842,158.3381,-81.08707,-81.69603,12015.51,21679.57
91.7912,91.7912,0.9905781,0.003009814,0.5472886,8.09232E-06,0,41.62574,35.12054,0.000519343,68.54546,95.9453,6.849962,-6.601438297,-5.311446,-3.920144,1098.138894,-1084.895,158.2989,-81.08952,-81.69846,12004.67,21681.15
91.8012,91.8012,0.990582,0.003013103,0.547283,8.08341E-06,0,41.62574,35.1363,0.00051901,68.54546,95.9453,6.849962,-6.591979341,-5.299225,-3.920766,1098.185186,-1084.948,158.2597,-81.09196,-81.70088,11993.82,21682.73
91.8112,91.8112,0.9905859,0.003016186,0.5472772,8.09229E-06,0,41.62574,35.15208,0.000519819,68.54546,95.9453,6.849962,-6.58251871,-5.286992,-3.921386,1098.23148,-1085.001,158.2205,-81.09441,-81.70331,11982.97,21684.31
91.82121,91.82121,0.9905899,0.003019063,0.5472716,8.10063E-06,0,41.62574,35.16787,0.000520593,68.54546,95.9453,6.849962,-6.573060251,-5.274748,-3.922009,1098.277776,-1085.054,158.1813,-81.09686,-81.70573,11972.12,21685.9
91.83121,91.83121,0.9905939,0.003022718,0.5472662,8.1084E-06,0,41.62574,35.18369,0.000521332,68.54546,95.9453,6.849962,-6.563595419,-5.262483,-3.922634,1098.324074,-1085.107,158.1421,-81.0993,-81.70817,11961.26,21687.48
91.84121,91.84121,0.9905977,0.003025183,0.5472605,8.11827E-06,0,41.62574,35.1995,0.000522207,68.54546,95.9453,6.849962,-6.554139341,-5.250221,-3.923254,1098.370374,-1085.16,158.1029,-81.10175,-81.71059,11950.41,21689.06
91.85121,91.85121,0.9906006,0.003019566,0.5472549,8.12494E-06,0,41.62574,35.2153,0.000522875,68.54546,95.9453,6.849962,-6.544703037,-5.237972,-3.923874,1098.415689,-1085.212,158.0637,-81.10419,-81.71301,11939.56,21690.64
91.86121,91.86121,0.9906037,0.003013747,0.5472482,8.10989E-06,0,41.62574,35.23097,0.000522145,68.54546,95.9453,6.849962,-6.535350082,-5.225823,-3.924484,1098.461005,-1085.264,158.0245,-81.10664,-81.71542,11928.71,21692.22
91.87122,91.87122,0.9906068,0.003007728,0.5472416,8.09431E-06,0,41.62574,35.24669,0.00052138,68.54546,95.9453,6.849962,-6.525981038,-5.21364,-3.925097,1098.506323,-1085.316,157.9853,-81.10909,-81.71784,11917.85,21693.8
91.88122,91.88122,0.9906098,0.003007011,0.5472349,8.07818E-06,0,41.62574,35.26239,0.00052058,68.54546,95.9453,6.849962,-6.516627337,-5.201466,-3.925708,1098.551627,-1085.368,157.946,-81.11153,-81.72027,11907,21695.38
91.89122,91.89122,0.9906129,0.003012923,0.5472283,8.0763E-06,0,41.62574,35.2781,0.000520697,68.54546,95.9453,6.849962,-6.507273239,-5.189282,-3.926316,1098.596932,-1085.42,157.9067,-81.11397,-81.72269,11896.15,21696.96
91.90122,91.90122,0.9906158,0.003017847,0.5472216,8.09222E-06,0,41.62574,35.29377,0.000521961,68.54546,95.9453,6.849962,-6.497950859,-5.177129,-3.92692,1098.642242,-1085.472,157.8674,-81.11641,-81.72511,11885.29,21698.54
91.91122,91.91122,0.9906189,0.003023356,0.547215,8.10548E-06,0,41.62574,35.30952,0.000523056,68.54546,95.9453,6.849962,-6.488597341,-5.164922,-3.927528,1098.687552,-1085.524,157.8281,-81.11884,-81.72754,11874.44,21700.12
91.92123,91.92123,0.990622,0.003027877,0.5472082,8.12032E-06,0,41.62574,35.32522,0.000524253,68.54546,95.9453,6.849962,-6.479273596,-5.152745,-3.92813,1098.732866,-1085.576,157.7888,-81.12128,-81.72996,11863.58,21701.7
91.93123,91.93123,0.9906241,0.003024145,0.5472016,8.1325E-06,0,41.62574,35.34097,0.000525279,68.54546,95.9453,6.849962,-6.469935643,-5.140532,-3.92874,1098.777192,-1085.627,157.7495,-81.12372,-81.73238,11852.72,21703.27
91.94123,91.94123,0.9906262,0.003020414,0.547194,8.12251E-06,0,41.62574,35.35659,0.000524873,68.54546,95.9453,6.849962,-6.460678997,-5.12842,-3.929336,1098.821522,-1085.678,157.7102,-81.12616,-81.73479,11841.87,21704.85
91.95123,91.95123,0.9906284,0.003017272,0.5471863,8.11252E-06,0,41.62574,35.37217,0.000524466,68.54546,95.9453,6.849962,-6.451453643,-5.116337,-3.92993,1098.865851,-1085.729,157.6709,-81.1286,-81.7372,11831.01,21706.43
91.96124,91.96124,0.9906304,0.003013147,0.5471784,8.10411E-06,0,41.62574,35.38778,0.000524161,68.54546,95.9453,6.849962,-6.442219144,-5.104232,-3.930522,1098.910185,-1085.78,157.6316,-81.13103,-81.73962,11820.15,21708
91.97124,91.97124,0.9906326,0.003009612,0.5471707,8.09307E-06,0,41.62574,35.40342,0.000523685,68.54546,95.9453,6.849962,-6.432976517,-5.0921,-3.93112,1098.954519,-1085.831,157.5923,-81.13348,-81.74203,11809.29,21709.58
91.98124,91.98124,0.9906348,0.003004899,0.547163,8.0836E-06,0,41.62574,35.41904,0.000523311,68.54546,95.9453,6.849962,-6.423759121,-5.07999,-3.931715,1098.998854,-1085.882,157.553,-81.13591,-81.74444,11798.44,21711.16
91.99124,91.99124,0.9906369,0.003000185,0.5471554,8.07098E-06,0,41.62574,35.43468,0.000522732,68.54546,95.9453,6.849962,-6.41453595,-5.067862,-3.932308,1099.043194,-1085.933,157.5137,-81.13835,-81.74685,11787.58,21712.73
92.00124,92.00124,0.990639,0.002996061,0.5471476,8.05835E-06,0,41.62574,35.45033,0.000522152,68.54546,95.9453,6.849962,-6.405318045,-5.055726,-3.932904,1099.087534,-1085.984,157.4744,-81.14079,-81.74926,11776.72,21714.31
92.01125,92.01125,0.9906403,0.002989949,0.5471399,8.0473E-06,0,41.62574,35.46598,0.000521673,68.54546,95.9453,6.849962,-6.396108534,-5.043589,-3.933499,1099.130889,-1086.034,157.4351,-81.14322,-81.75167,11765.86,21715.88
92.02125,92.02125,0.9906415,0.002983452,0.547131,8.03091E-06,0,41.62574,35.4815,0.000520846,68.54546,95.9453,6.849962,-6.386983401,-5.031556,-3.934082,1099.174245,-1086.084,157.3958,-81.14565,-81.75408,11755,21717.46
92.03125,92.03125,0.9906427,0.002982458,0.5471223,8.01348E-06,0,41.62574,35.49703,0.000519952,68.54546,95.9453,6.849962,-6.377857459,-5.019512,-3.934662,1099.217588,-1086.134,157.3564,-81.14809,-81.75648,11744.14,21719.03
92.04125,92.04125,0.9906441,0.002980294,0.5471135,8.01083E-06,0,41.62574,35.51255,0.000520016,68.54546,95.9453,6.849962,-6.368745033,-5.007472,-3.935243,1099.260933,-1086.184,157.317,-81.15051,-81.7589,11733.27,21720.6
92.05125,92.05125,0.9906453,0.002978917,0.5471049,8.00504E-06,0,41.62574,35.52813,0.000519876,68.54546,95.9453,6.849962,-6.359610645,-4.99539,-3.935826,1099.30428,-1086.234,157.2776,-81.15295,-81.76131,11722.41,21722.18
92.06126,92.06126,0.9906465,0.002977348,0.5470959,8.00136E-06,0,41.62574,35.54364,0.000519872,68.54546,95.9453,6.849962,-6.350518865,-4.983356,-3.936401,1099.34763,-1086.284,157.2382,-81.15538,-81.76372,11711.55,21723.75
92.07126,92.07126,0.9906477,0.00297461,0.5470871,7.99717E-06,0,41.62574,35.5592,0.000519836,68.54546,95.9453,6.849962,-6.34141512,-4.971291,-3.93698,1099.390981,-1086.334,157.1988,-81.15781,-81.76613,11700.68,21725.32
92.08126,92.08126,0.9906489,0.002980273,0.5470783,7.98984E-06,0,41.62574,35.57477,0.000519595,68.54546,95.9453,6.849962,-6.332316007,-4.95922,-3.937558,1099.434332,-1086.384,157.1594,-81.16023,-81.76853,11689.82,21726.89
92.09126,92.09126,0.9906494,0.002976167,0.5470697,8.00507E-06,0,41.62574,35.59034,0.000520821,68.54546,95.9453,6.849962,-6.323220941,-4.947139,-3.938139,1099.476699,-1086.433,157.12,-81.16266,-81.77094,11678.96,21728.46
92.10126,92.10126,0.9906498,0.002972851,0.5470598,7.99406E-06,0,41.62574,35.60577,0.000520339,68.54546,95.9453,6.849962,-6.314214282,-4.935171,-3.938704,1099.519067,-1086.482,157.0806,-81.16508,-81.77333,11668.09,21730.04
