 ,Stage Time (sec),Mach,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),Accel-R (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Vel-R (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
16.06027,16.06027,0.9645362,0,0.4961881,0,0,34.64485,20.08325,0,-50.73461646,-50.73461646,-5.97131E-05,1032.665382,1032.665382,0.003308336,89.99982,89.99982,21450.52,0.05693484
16.07027,16.07027,0.9641,0,0.4956917,0,0,34.64485,20.03571,0,-50.69045438,-50.69045438,-5.95903E-05,1032.158478,1032.158478,0.00330774,89.99982,89.99982,21460.84,0.05696792
16.08027,16.08027,0.9636643,0,0.495196,0,0,34.64485,19.9883,0,-50.64642145,-50.64642145,-5.94678E-05,1031.652014,1031.652014,0.003307145,89.99982,89.99982,21471.16,0.05700099
16.09027,16.09027,0.963229,0,0.4947007,0,0,34.64485,19.941,0,-50.60249382,-50.60249382,-5.93455E-05,1031.145989,1031.145989,0.003306552,89.99982,89.99982,21481.47,0.05703406
16.10027,16.10027,0.9627939,0,0.4942056,0,0,34.64485,19.89383,0,-50.55867149,-50.55867149,-5.92236E-05,1030.640402,1030.640402,0.00330596,89.99982,89.99982,21491.78,0.05706713
16.11027,16.11027,0.9623592,0,0.493711,0,0,34.64485,19.84677,0,-50.51496738,-50.51496738,-5.91019E-05,1030.135252,1030.135252,0.003305369,89.99982,89.99982,21502.08,0.05710018
16.12027,16.12027,0.961925,0,0.493217,0,0,34.64485,19.79984,0,-50.47137552,-50.47137552,-5.89805E-05,1029.630539,1029.630539,0.003304779,89.99982,89.99982,21512.37,0.05713324
16.13027,16.13027,0.961491,0,0.4927232,0,0,34.64485,19.75302,0,-50.42789095,-50.42789095,-5.88594E-05,1029.12626,1029.12626,0.00330419,89.99982,89.99982,21522.66,0.05716628
16.14027,16.14027,0.9610574,0,0.4922299,0,0,34.64485,19.70632,0,-50.38451168,-50.38451168,-5.87386E-05,1028.622415,1028.622415,0.003303603,89.99982,89.99982,21532.95,0.05719932
16.15027,16.15027,0.9606243,0,0.4917372,0,0,34.64485,19.65974,0,-50.34125162,-50.34125162,-5.8618E-05,1028.119002,1028.119002,0.003303017,89.99982,89.99982,21543.23,0.05723235
16.16027,16.16027,0.9601914,0,0.4912447,0,0,34.64485,19.61328,0,-50.29809587,-50.29809587,-5.84978E-05,1027.616021,1027.616021,0.003302432,89.99982,89.99982,21553.51,0.05726538
16.17027,16.17027,0.9597588,0,0.4907526,0,0,34.64485,19.56692,0,-50.25503648,-50.25503648,-5.83777E-05,1027.113471,1027.113471,0.003301848,89.99982,89.99982,21563.78,0.0572984
16.18027,16.18027,0.9593267,0,0.490261,0,0,34.64485,19.52069,0,-50.21209928,-50.21209928,-5.8258E-05,1026.61135,1026.61135,0.003301265,89.99982,89.99982,21574.04,0.05733142
16.19028,16.19028,0.9588949,0,0.4897698,0,0,34.64485,19.47458,0,-50.16927037,-50.16927037,-5.81386E-05,1026.109657,1026.109657,0.003300684,89.99982,89.99982,21584.31,0.05736443
16.20028,16.20028,0.9584634,0,0.489279,0,0,34.64485,19.42857,0,-50.12653681,-50.12653681,-5.80194E-05,1025.608392,1025.608392,0.003300104,89.99982,89.99982,21594.56,0.05739743
16.21028,16.21028,0.9580323,0,0.4887886,0,0,34.64485,19.38269,0,-50.08391949,-50.08391949,-5.79005E-05,1025.107552,1025.107552,0.003299525,89.99982,89.99982,21604.81,0.05743043
16.22028,16.22028,0.9576015,0,0.4882986,0,0,34.64485,19.33692,0,-50.0414035,-50.0414035,-5.77819E-05,1024.607138,1024.607138,0.003298947,89.99982,89.99982,21615.06,0.05746342
16.23028,16.23028,0.9571711,0,0.4878091,0,0,34.64485,19.29127,0,-49.99899976,-49.99899976,-5.76635E-05,1024.107148,1024.107148,0.00329837,89.99982,89.99982,21625.3,0.05749641
16.24028,16.24028,0.956741,0,0.4873199,0,0,34.64485,19.24573,0,-49.95669685,-49.95669685,-5.75454E-05,1023.607582,1023.607582,0.003297795,89.99982,89.99982,21635.54,0.05752939
16.25028,16.25028,0.9563114,0,0.4868313,0,0,34.64485,19.2003,0,-49.91450521,-49.91450521,-5.74276E-05,1023.108436,1023.108436,0.003297221,89.99982,89.99982,21645.77,0.05756236
16.26028,16.26028,0.9558819,0,0.4863428,0,0,34.64485,19.15498,0,-49.87240893,-49.87240893,-5.73101E-05,1022.609712,1022.609712,0.003296648,89.99982,89.99982,21655.99,0.05759533
16.27028,16.27028,0.9554529,0,0.4858549,0,0,34.64485,19.10979,0,-49.83042739,-49.83042739,-5.71928E-05,1022.111408,1022.111408,0.003296076,89.99982,89.99982,21666.21,0.0576283
16.28028,16.28028,0.9550242,0,0.4853673,0,0,34.64485,19.0647,0,-49.78854221,-49.78854221,-5.70758E-05,1021.613523,1021.613523,0.003295505,89.99982,89.99982,21676.43,0.05766125
16.29028,16.29028,0.9545958,0,0.4848801,0,0,34.64485,19.01972,0,-49.74676879,-49.74676879,-5.6959E-05,1021.116055,1021.116055,0.003294935,89.99982,89.99982,21686.64,0.05769421
16.30028,16.30028,0.9541677,0,0.4843933,0,0,34.64485,18.97485,0,-49.70509124,-49.70509124,-5.68425E-05,1020.619004,1020.619004,0.003294367,89.99982,89.99982,21696.85,0.05772715
16.31028,16.31028,0.9537401,0,0.483907,0,0,34.64485,18.9301,0,-49.66352693,-49.66352693,-5.67263E-05,1020.122369,1020.122369,0.0032938,89.99982,89.99982,21707.05,0.05776009
16.32028,16.32028,0.9533128,0,0.4834211,0,0,34.64485,18.88546,0,-49.62205998,-49.62205998,-5.66103E-05,1019.626148,1019.626148,0.003293233,89.99982,89.99982,21717.25,0.05779303
16.33028,16.33028,0.9528857,0,0.4829354,0,0,34.64485,18.84092,0,-49.58069038,-49.58069038,-5.64946E-05,1019.130341,1019.130341,0.003292668,89.99982,89.99982,21727.44,0.05782596
16.34028,16.34028,0.9524592,0,0.4824505,0,0,34.64485,18.79651,0,-49.53943949,-49.53943949,-5.63792E-05,1018.634947,1018.634947,0.003292105,89.99982,89.99982,21737.62,0.05785888
16.35028,16.35028,0.9520327,0,0.4819655,0,0,34.64485,18.7522,0,-49.49827901,-49.49827901,-5.6264E-05,1018.139964,1018.139964,0.003291542,89.99982,89.99982,21747.8,0.0578918
16.36028,16.36028,0.9516067,0,0.4814811,0,0,34.64485,18.708,0,-49.4572283,-49.4572283,-5.61491E-05,1017.645392,1017.645392,0.003290981,89.99982,89.99982,21757.98,0.05792471
16.37028,16.37028,0.9511811,0,0.4809972,0,0,34.64485,18.66391,0,-49.41627295,-49.41627295,-5.60345E-05,1017.151229,1017.151229,0.00329042,89.99981,89.99981,21768.15,0.05795762
16.38028,16.38028,0.9507558,0,0.4805136,0,0,34.64485,18.61993,0,-49.37541943,-49.37541943,-5.59201E-05,1016.657475,1016.657475,0.003289861,89.99981,89.99981,21778.32,0.05799052
16.39028,16.39028,0.9503309,0,0.4800305,0,0,34.64485,18.57606,0,-49.33467071,-49.33467071,-5.5806E-05,1016.164128,1016.164128,0.003289303,89.99981,89.99981,21788.48,0.05802341
16.40028,16.40028,0.9499061,0,0.4795475,0,0,34.64485,18.53229,0,-49.29401289,-49.29401289,-5.56921E-05,1015.671188,1015.671188,0.003288746,89.99981,89.99981,21798.64,0.0580563
16.41028,16.41028,0.9494818,0,0.4790652,0,0,34.64485,18.48863,0,-49.25346137,-49.25346137,-5.55785E-05,1015.178654,1015.178654,0.00328819,89.99981,89.99981,21808.79,0.05808919
16.42028,16.42028,0.9490579,0,0.4785832,0,0,34.64485,18.4451,0,-49.21302011,-49.21302011,-5.54651E-05,1014.686523,1014.686523,0.003287636,89.99981,89.99981,21818.94,0.05812206
16.43028,16.43028,0.9486341,0,0.4781014,0,0,34.64485,18.40165,0,-49.17266081,-49.17266081,-5.5352E-05,1014.194797,1014.194797,0.003287082,89.99981,89.99981,21829.08,0.05815494
16.44028,16.44028,0.9482108,0,0.4776202,0,0,34.64485,18.35832,0,-49.13241079,-49.13241079,-5.52391E-05,1013.703473,1013.703473,0.00328653,89.99981,89.99981,21839.21,0.05818781
16.45028,16.45028,0.9477878,0,0.4771394,0,0,34.64485,18.3151,0,-49.09226805,-49.09226805,-5.51265E-05,1013.21255,1013.21255,0.003285978,89.99981,89.99981,21849.35,0.05822067
16.46028,16.46028,0.9473651,0,0.4766589,0,0,34.64485,18.27197,0,-49.05221026,-49.05221026,-5.50142E-05,1012.722028,1012.722028,0.003285428,89.99981,89.99981,21859.47,0.05825352
16.47028,16.47028,0.9469428,0,0.4761788,0,0,34.64485,18.22897,0,-49.01225974,-49.01225974,-5.49021E-05,1012.231905,1012.231905,0.003284879,89.99981,89.99981,21869.6,0.05828638
16.48028,16.48028,0.9465207,0,0.475699,0,0,34.64485,18.18605,0,-48.97240162,-48.97240162,-5.47902E-05,1011.742181,1011.742181,0.003284331,89.99981,89.99981,21879.71,0.05831922
16.49028,16.49028,0.946099,0,0.4752196,0,0,34.64485,18.14326,0,-48.93265128,-48.93265128,-5.46786E-05,1011.252855,1011.252855,0.003283785,89.99981,89.99981,21889.83,0.05835206
16.50028,16.50028,0.9456776,0,0.4747407,0,0,34.64485,18.10056,0,-48.89298141,-48.89298141,-5.45673E-05,1010.763925,1010.763925,0.003283239,89.99981,89.99981,21899.94,0.0583849
16.51028,16.51028,0.9452565,0,0.474262,0,0,34.64485,18.05796,0,-48.85340989,-48.85340989,-5.44561E-05,1010.275391,1010.275391,0.003282694,89.99981,89.99981,21910.04,0.05841773
16.52028,16.52028,0.9448358,0,0.4737839,0,0,34.64485,18.01548,0,-48.81394913,-48.81394913,-5.43453E-05,1009.787252,1009.787252,0.003282151,89.99981,89.99981,21920.14,0.05845055
16.53028,16.53028,0.9444154,0,0.4733061,0,0,34.64485,17.9731,0,-48.77458125,-48.77458125,-5.42347E-05,1009.299506,1009.299506,0.003281609,89.99981,89.99981,21930.23,0.05848337
16.54028,16.54028,0.9439952,0,0.4728285,0,0,34.64485,17.93081,0,-48.73530974,-48.73530974,-5.41243E-05,1008.812153,1008.812153,0.003281067,89.99981,89.99981,21940.32,0.05851619
16.55028,16.55028,0.9435755,0,0.4723515,0,0,34.64485,17.88865,0,-48.69613508,-48.69613508,-5.40142E-05,1008.325191,1008.325191,0.003280527,89.99981,89.99981,21950.4,0.05854899
16.56028,16.56028,0.943156,0,0.4718747,0,0,34.64485,17.84657,0,-48.65705281,-48.65705281,-5.39043E-05,1007.838621,1007.838621,0.003279988,89.99981,89.99981,21960.48,0.0585818
16.57028,16.57028,0.9427369,0,0.4713984,0,0,34.64485,17.80461,0,-48.61806988,-48.61806988,-5.37947E-05,1007.35244,1007.35244,0.00327945,89.99981,89.99981,21970.55,0.05861459
16.58028,16.58028,0.9423181,0,0.4709225,0,0,34.64485,17.76274,0,-48.57918977,-48.57918977,-5.36853E-05,1006.866648,1006.866648,0.003278913,89.99981,89.99981,21980.62,0.05864738
16.59028,16.59028,0.9418995,0,0.4704468,0,0,34.64485,17.72098,0,-48.54039062,-48.54039062,-5.35762E-05,1006.381244,1006.381244,0.003278378,89.99981,89.99981,21990.69,0.05868017
16.60028,16.60028,0.9414814,0,0.4699717,0,0,34.64485,17.67932,0,-48.50168933,-48.50168933,-5.34673E-05,1005.896227,1005.896227,0.003277843,89.99981,89.99981,22000.75,0.05871295
16.61028,16.61028,0.9410635,0,0.4694968,0,0,34.64485,17.63776,0,-48.46307992,-48.46307992,-5.33586E-05,1005.411597,1005.411597,0.003277309,89.99981,89.99981,22010.8,0.05874573
16.62029,16.62029,0.9406459,0,0.4690222,0,0,34.64485,17.5963,0,-48.42456787,-48.42456787,-5.32502E-05,1004.927351,1004.927351,0.003276777,89.99981,89.99981,22020.85,0.0587785
16.63029,16.63029,0.9402287,0,0.4685482,0,0,34.64485,17.55494,0,-48.38615913,-48.38615913,-5.3142E-05,1004.443489,1004.443489,0.003276245,89.99981,89.99981,22030.89,0.05881126
16.64029,16.64029,0.9398117,0,0.4680744,0,0,34.64485,17.51369,0,-48.34783334,-48.34783334,-5.30341E-05,1003.960011,1003.960011,0.003275715,89.99981,89.99981,22040.93,0.05884402
16.65029,16.65029,0.9393951,0,0.467601,0,0,34.64485,17.47254,0,-48.30960243,-48.30960243,-5.29264E-05,1003.476915,1003.476915,0.003275186,89.99981,89.99981,22050.97,0.05887678
16.66029,16.66029,0.9389788,0,0.467128,0,0,34.64485,17.43148,0,-48.27146787,-48.27146787,-5.28189E-05,1002.9942,1002.9942,0.003274658,89.99981,89.99981,22061,0.05890952
16.67029,16.67029,0.9385628,0,0.4666553,0,0,34.64485,17.39052,0,-48.23342521,-48.23342521,-5.27117E-05,1002.511866,1002.511866,0.00327413,89.99981,89.99981,22071.02,0.05894227
16.68029,16.68029,0.9381469,0,0.4661828,0,0,34.64485,17.34966,0,-48.19546499,-48.19546499,-5.26047E-05,1002.029912,1002.029912,0.003273604,89.99981,89.99981,22081.04,0.05897501
16.69029,16.69029,0.9377316,0,0.4657109,0,0,34.64485,17.30891,0,-48.15761157,-48.15761157,-5.2498E-05,1001.548335,1001.548335,0.003273079,89.99981,89.99981,22091.06,0.05900774
16.70029,16.70029,0.9373165,0,0.4652394,0,0,34.64485,17.26825,0,-48.11983911,-48.11983911,-5.23914E-05,1001.067137,1001.067137,0.003272556,89.99981,89.99981,22101.07,0.05904047
16.71029,16.71029,0.9369017,0,0.4647681,0,0,34.64485,17.22769,0,-48.08216103,-48.08216103,-5.22851E-05,1000.586315,1000.586315,0.003272033,89.99981,89.99981,22111.07,0.05907319
16.72029,16.72029,0.9364873,0,0.4642973,0,0,34.64485,17.18723,0,-48.0445803,-48.0445803,-5.21791E-05,1000.10587,1000.10587,0.003271511,89.99981,89.99981,22121.08,0.05910591
16.73029,16.73029,0.9360731,0,0.4638268,0,0,34.64485,17.14687,0,-48.00708401,-48.00708401,-5.20733E-05,999.6257988,999.6257988,0.00327099,89.99981,89.99981,22131.07,0.05913862
16.74029,16.74029,0.9356592,0,0.4633566,0,0,34.64485,17.10661,0,-47.96968309,-47.96968309,-5.19677E-05,999.146102,999.146102,0.00327047,89.99981,89.99981,22141.06,0.05917133
16.75029,16.75029,0.9352456,0,0.4628867,0,0,34.64485,17.06644,0,-47.93236959,-47.93236959,-5.18623E-05,998.6667783,998.6667783,0.003269952,89.99981,89.99981,22151.05,0.05920403
16.76029,16.76029,0.9348324,0,0.4624174,0,0,34.64485,17.02637,0,-47.89514947,-47.89514947,-5.17572E-05,998.1878268,998.1878268,0.003269434,89.99981,89.99981,22161.03,0.05923673
16.77029,16.77029,0.9344194,0,0.4619482,0,0,34.64485,16.98639,0,-47.8580118,-47.8580118,-5.16523E-05,997.7092467,997.7092467,0.003268918,89.99981,89.99981,22171.01,0.05926942
