# Time (s),Altitude (ft),Vertical velocity (ft/s),Vertical acceleration (ft/s²),Total velocity (ft/s),Total acceleration (ft/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (ft/s²),Latitude (°),Longitude (°),Gravitational acceleration (ft/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (oz),Propellant mass (oz),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (ft/s²),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s)
22.012,9338.3,-30.711,-16.657,44.239,23.94,1912.2,1.3677,1912.2,0.040982,24.217,17.194,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041001,895681,0,16.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051796,NaN,NaN,NaN,NaN,7.51,24.788,708.03,1079,0.068523,0.25995
22.082,9336.1,-31.838,-15.976,44.471,23.252,1913.9,1.3712,1913.9,0.041051,23.025,16.896,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041216,900422,0,16.587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051589,NaN,NaN,NaN,NaN,7.9467,24.795,708.08,1079,0.070548,0.26001
22.155,9333.8,-32.96,-15.358,44.534,22.455,1915.5,1.3747,1915.5,0.041119,21.828,16.382,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041274,901764,0,16.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005145,NaN,NaN,NaN,NaN,8.1146,24.803,708.14,1079,0.073053,0.26008
22.231,9331.2,-34.082,-14.772,44.519,21.586,1917.1,1.3782,1917.1,0.041189,20.632,15.739,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04126,901508,0,16.625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051397,NaN,NaN,NaN,NaN,8.0983,24.811,708.21,1079,0.075996,0.26015
22.311,9328.5,-35.212,-14.212,44.439,20.643,1918.7,1.3817,1918.7,0.04126,19.442,14.972,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041185,899950,0,16.567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051442,NaN,NaN,NaN,NaN,7.8851,24.82,708.28,1079,0.079465,0.26021
22.394,9325.5,-36.336,-13.558,44.583,19.781,1920.3,1.3852,1920.3,0.041331,18.248,14.404,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041318,902922,0,16.676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051594,NaN,NaN,NaN,NaN,7.9026,24.83,708.36,1079,0.08293,0.26028
22.48,9322.3,-37.447,-12.844,44.861,18.96,1921.8,1.3887,1921.8,0.041403,17.041,13.946,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041576,908635,0,16.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0051831,NaN,NaN,NaN,NaN,8.0623,24.841,708.44,1079,0.086522,0.26035
22.57,9318.9,-38.536,-12.07,45.272,18.192,1923.3,1.3922,1923.3,0.041475,15.814,13.611,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.041956,917037,0,17.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052139,NaN,NaN,NaN,NaN,8.4005,24.852,708.53,1079,0.090173,0.26042
22.665,9315.2,-39.606,-11.329,45.617,17.364,1924.7,1.3957,1924.7,0.041549,14.571,13.16,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.042275,924095,0,17.464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052502,NaN,NaN,NaN,NaN,8.5967,24.864,708.63,1079.1,0.094472,0.26048
22.766,9311.1,-40.703,-10.81,45.486,16.169,1926.1,1.3993,1926.1,0.041624,13.351,12.025,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.042153,921533,0,17.366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0052926,NaN,NaN,NaN,NaN,7.7973,24.878,708.73,1079.1,0.10145,0.26055
22.876,9306.6,-41.819,-10.197,45.528,14.982,1927.5,1.4029,1927.5,0.041702,12.149,10.976,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.042191,922478,0,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0053482,NaN,NaN,NaN,NaN,7.0466,24.892,708.84,1079.1,0.10949,0.26062
22.994,9301.6,-42.937,-9.4463,45.823,13.864,1928.9,1.4067,1928.9,0.041783,10.948,10.147,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.042464,928580,0,17.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054157,NaN,NaN,NaN,NaN,6.5842,24.908,708.97,1079.1,0.11833,0.26069
23.123,9296,-44.046,-8.6206,46.249,12.752,1930.2,1.4104,1930.2,0.041867,9.7394,9.397,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.042858,937328,0,17.961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0054914,NaN,NaN,NaN,NaN,6.2385,24.926,709.11,1079.1,0.12864,0.26075
23.262,9289.8,-45.115,-7.6723,46.896,11.771,1931.5,1.4142,1931.5,0.041952,8.4953,8.9269,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.043456,950581,0,18.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0055737,NaN,NaN,NaN,NaN,6.36,24.946,709.26,1079.1,0.13936,0.26082
23.412,9283,-46.112,-6.6551,47.68,10.953,1932.7,1.418,1932.7,0.042039,7.1924,8.6997,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.044182,966639,0,19.097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0056576,NaN,NaN,NaN,NaN,6.9336,24.968,709.44,1079.2,0.14976,0.26089
23.58,9275.1,-47.091,-5.8417,48.13,9.7853,1933.8,1.4219,1933.8,0.042129,5.8764,7.8503,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.044598,975925,0,19.463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0057387,NaN,NaN,NaN,NaN,6.5983,24.993,709.63,1079.2,0.16764,0.26096
23.771,9266,-48.051,-5.0081,48.612,8.5565,1934.8,1.4259,1934.8,0.042226,4.5463,6.9378,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.045043,985906,0,19.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.005825,NaN,NaN,NaN,NaN,6.1887,25.02,709.85,1079.2,0.19172,0.26103
23.977,9256,-48.866,-3.9536,49.48,7.9617,1935.5,1.4297,1935.5,0.042321,3.1224,6.9107,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.045846,1003744,0,20.581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0059162,NaN,NaN,NaN,NaN,7.2577,25.053,710.1,1079.3,0.20604,0.2611
24.206,9244.8,-49.58,-3.1262,50.069,7.1804,1936.1,1.4334,1936.1,0.042418,1.6457,6.4641,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04639,1015953,0,21.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0059957,NaN,NaN,NaN,NaN,7.7863,25.089,710.38,1079.3,0.22846,0.26117
24.484,9230.9,-50.277,-2.5079,50.382,5.8986,1936.3,1.4372,1936.3,0.042527,0.16132,5.339,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.046678,1022609,0,21.353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0060703,NaN,NaN,NaN,NaN,7.307,25.129,710.69,1079.3,0.2781,0.26123
24.82,9213.9,-50.885,-1.8059,50.838,4.8797,1936.1,1.441,1936.1,0.042643,1.3632,4.5333,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047099,1032251,0,21.752,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0061507,NaN,NaN,NaN,NaN,7.3708,25.178,711.08,1079.4,0.33617,0.26131
25.223,9193.3,-51.349,-1.1515,51.289,4.0693,1935.3,1.4446,1935.3,0.042767,2.9365,3.903,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047513,1041854,0,22.151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0062278,NaN,NaN,NaN,NaN,7.7887,25.239,711.55,1079.5,0.40312,0.26137
25.721,9167.7,-51.67,-0.64637,51.62,3.2974,1933.4,1.4477,1933.4,0.042902,4.5451,3.2334,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047816,1049153,0,22.453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0062958,NaN,NaN,NaN,NaN,8.2239,25.312,712.13,1079.6,0.49749,0.26146
26.221,9141.8,-51.843,-0.34458,51.749,1.778,1930.9,1.4498,1930.9,0.04302,5.4172,1.7443,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047931,1052466,0,22.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063551,NaN,NaN,NaN,NaN,7.3928,25.404,712.84,1079.7,0.5,0.26162
26.721,9115.9,-51.903,-0.12077,51.897,1.4705,1928,1.4512,1928,0.043125,6.15,1.4655,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048064,1056201,0,22.732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063904,NaN,NaN,NaN,NaN,7.8027,25.496,713.56,1079.8,0.5,0.26172
27.221,9089.9,-51.91,-0.013969,51.967,1.593,1924.8,1.452,1924.8,0.043223,6.9464,1.5929,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048124,1058336,0,22.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064117,NaN,NaN,NaN,NaN,8.7363,25.588,714.29,1079.9,0.5,0.26183
27.721,9063.9,-51.917,-0.013936,51.918,0.54866,1921.2,1.4525,1921.2,0.043316,7.2207,0.54848,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048074,1058036,0,22.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064297,NaN,NaN,NaN,NaN,7.8438,25.681,715.01,1080,0.5,0.26193
28.221,9038,-51.908,0.017881,51.92,0.32257,1917.6,1.4526,1917.6,0.043404,7.3817,0.32207,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048071,1058787,0,22.807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064369,NaN,NaN,NaN,NaN,7.7514,25.774,715.73,1080.1,0.5,0.26205
28.721,9012,-51.892,0.032854,51.91,0.29877,1913.8,1.4526,1913.8,0.043487,7.5302,0.29695,33,107.01,32.109,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048058,1059306,0,22.818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064397,NaN,NaN,NaN,NaN,7.8715,25.866,716.46,1080.2,0.5,0.26214
29.221,8986.1,-51.872,0.039462,51.895,0.36574,1910,1.4524,1910,0.043569,7.712,0.3636,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048039,1059703,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064413,NaN,NaN,NaN,NaN,8.1273,25.959,717.18,1080.3,0.5,0.26225
29.721,8960.2,-51.85,0.042791,51.878,0.49499,1906.2,1.4522,1906.2,0.043648,7.4654,0.49314,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.048019,1060060,0,22.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064435,NaN,NaN,NaN,NaN,6.9266,26.051,717.9,1080.4,0.5,0.26235
30.221,8934.2,-51.831,0.039832,51.852,0.27751,1902.5,1.4518,1902.5,0.043722,7.3281,0.27463,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04799,1060245,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064347,NaN,NaN,NaN,NaN,7.0327,26.144,718.63,1080.5,0.5,0.26245
30.721,8908.3,-51.81,0.041923,51.833,0.3373,1898.8,1.4514,1898.8,0.043796,7.4954,0.33468,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047969,1060567,0,22.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006429,NaN,NaN,NaN,NaN,7.8779,26.236,719.35,1080.6,0.5,0.26255
31.221,8882.4,-51.789,0.041024,51.811,0.22684,1895.1,1.451,1895.1,0.043871,7.607,0.2231,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047943,1060810,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064305,NaN,NaN,NaN,NaN,7.8652,26.328,720.07,1080.7,0.5,0.26265
31.721,8856.6,-51.768,0.041426,51.79,0.19955,1891.2,1.4506,1891.2,0.043947,7.7046,0.19521,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047919,1061088,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064309,NaN,NaN,NaN,NaN,7.9316,26.421,720.8,1080.8,0.5,0.26275
32.221,8830.7,-51.745,0.046351,51.777,0.59038,1887.4,1.4502,1887.4,0.044021,7.4103,0.58855,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047903,1061519,0,22.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064308,NaN,NaN,NaN,NaN,6.7672,26.513,721.52,1080.9,0.5,0.26285
32.721,8804.8,-51.726,0.038256,51.745,0.072711,1883.7,1.4497,1883.7,0.044094,7.3794,0.061833,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047869,1061573,0,22.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064207,NaN,NaN,NaN,NaN,7.321,26.605,722.24,1081,0.5,0.26295
33.221,8778.9,-51.703,0.045823,51.735,0.58913,1880,1.4492,1880,0.044168,7.6731,0.58734,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047855,1062061,0,22.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064176,NaN,NaN,NaN,NaN,8.3344,26.698,722.96,1081.1,0.5,0.26306
33.721,8753.1,-51.682,0.042956,51.711,0.57314,1876.1,1.4488,1876.1,0.044245,7.9588,0.57153,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047829,1062280,0,22.828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064222,NaN,NaN,NaN,NaN,8.6023,26.79,723.68,1081.2,0.5,0.26315
34.221,8727.3,-51.663,0.03758,51.683,0.21676,1872.1,1.4483,1872.1,0.044324,7.8521,0.21348,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047797,1062388,0,22.821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006427,NaN,NaN,NaN,NaN,7.6258,26.882,724.4,1081.3,0.5,0.26325
34.721,8701.4,-51.641,0.044428,51.671,0.58194,1868.3,1.4478,1868.3,0.044401,7.562,0.58024,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047782,1062846,0,22.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064219,NaN,NaN,NaN,NaN,6.9299,26.974,725.12,1081.4,0.5,0.26335
35.221,8675.6,-51.621,0.038947,51.643,0.32743,1864.5,1.4473,1864.5,0.044475,7.3994,0.3251,33,107.01,32.11,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047752,1062968,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064118,NaN,NaN,NaN,NaN,7.0499,27.066,725.84,1081.5,0.5,0.26347
35.721,8649.8,-51.602,0.038933,51.621,0.1055,1860.8,1.4468,1860.8,0.044548,7.3504,0.098056,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047727,1063214,0,22.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064055,NaN,NaN,NaN,NaN,7.2521,27.158,726.56,1081.6,0.5,0.26356
36.221,8624,-51.578,0.047466,51.613,0.69115,1857.3,1.4463,1857.3,0.044619,7.0056,0.68951,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047715,1063743,0,22.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0064019,NaN,NaN,NaN,NaN,6.2541,27.25,727.28,1081.7,0.5,0.26366
36.721,8598.2,-51.56,0.036295,51.578,0.074716,1853.7,1.4459,1853.7,0.044689,7.0383,0.065308,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047678,1063709,0,22.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063908,NaN,NaN,NaN,NaN,7.1205,27.342,728,1081.8,0.5,0.26375
37.221,8572.5,-51.54,0.040571,51.562,0.29588,1850.2,1.4454,1850.2,0.044761,7.1848,0.29308,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047659,1064070,0,22.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063894,NaN,NaN,NaN,NaN,7.5184,27.434,728.72,1081.9,0.5,0.26385
37.721,8546.7,-51.52,0.039475,51.54,0.057626,1846.6,1.4449,1846.6,0.044834,7.2058,0.041982,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047634,1064297,0,22.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063904,NaN,NaN,NaN,NaN,7.2622,27.526,729.44,1082,0.5,0.26396
38.221,8520.9,-51.5,0.040357,51.52,0.068947,1843,1.4445,1843,0.044907,7.1779,0.055902,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047611,1064579,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063885,NaN,NaN,NaN,NaN,7.1263,27.618,730.16,1082.1,0.5,0.26405
38.721,8495.2,-51.479,0.041211,51.501,0.2098,1839.4,1.444,1839.4,0.044979,7.075,0.20572,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047589,1064870,0,22.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063854,NaN,NaN,NaN,NaN,6.8584,27.71,730.87,1082.2,0.5,0.26414
39.221,8469.5,-51.458,0.041964,51.482,0.32603,1835.9,1.4436,1835.9,0.045053,7.2367,0.32331,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047567,1065167,0,22.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063805,NaN,NaN,NaN,NaN,7.6028,27.802,731.59,1082.3,0.5,0.26424
39.721,8443.7,-51.436,0.043673,51.465,0.51566,1832.2,1.4431,1832.2,0.045129,7.4936,0.5138,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047547,1065503,0,22.829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063818,NaN,NaN,NaN,NaN,8.069,27.894,732.31,1082.4,0.5,0.26433
40.221,8418,-51.417,0.037962,51.437,0.17271,1828.4,1.4427,1828.4,0.045207,7.4093,0.16848,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047517,1065610,0,22.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063855,NaN,NaN,NaN,NaN,7.2341,27.985,733.03,1082.5,0.5,0.26443
40.721,8392.3,-51.396,0.042173,51.422,0.43911,1824.7,1.4422,1824.7,0.045285,7.6279,0.43708,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047498,1065989,0,22.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063811,NaN,NaN,NaN,NaN,8.1183,28.077,733.74,1082.6,0.5,0.26452
41.221,8366.6,-51.377,0.038078,51.396,0.059822,1820.9,1.4417,1820.9,0.045365,7.6509,0.046138,33,107.01,32.111,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.04747,1066135,0,22.822,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006384,NaN,NaN,NaN,NaN,7.7117,28.169,734.46,1082.7,0.5,0.26461
41.721,8340.9,-51.355,0.044539,51.385,0.5806,1817.1,1.4412,1817.1,0.045444,7.3615,0.57889,33,107.01,32.112,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047456,1066590,0,22.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063823,NaN,NaN,NaN,NaN,6.736,28.26,735.18,1082.8,0.5,0.26471
42.221,8315.3,-51.336,0.037926,51.357,0.28754,1813.5,1.4408,1813.5,0.045521,7.219,0.28503,33,107.01,32.112,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047425,1066680,0,22.823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063724,NaN,NaN,NaN,NaN,6.9162,28.352,735.89,1082.9,0.5,0.2648
42.721,8289.6,-51.312,0.046786,51.35,0.7427,1809.8,1.4403,1809.8,0.045599,7.5896,0.74122,33,107.01,32.112,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047414,1067214,0,22.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063667,NaN,NaN,NaN,NaN,8.4123,28.443,736.61,1083,0.5,0.2649
43.221,8264,-51.295,0.034093,51.313,0.10809,1806,1.4398,1806,0.045679,7.5383,0.10257,33,107.01,32.112,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047375,1067124,0,22.819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006373,NaN,NaN,NaN,NaN,7.4359,28.535,737.33,1083.1,0.5,0.26501
43.721,8238.3,-51.275,0.040635,51.3,0.44642,1802.3,1.4394,1802.3,0.045758,7.316,0.44456,33,107.01,32.112,NaN,NaN,NaN,NaN,82.153,0,NaN,NaN,NaN,NaN,NaN,0.047359,1067541,0,22.826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0063696,NaN,NaN,NaN,NaN,6.839,28.626,738.04,1083.2,0.5,0.2651
