# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.3313,45.624,73.366,61.591,74.562,62.933,7.9154,1.9399e-4,7.9154,0.0014042,13.301,12.928,28.61,-80.6,9.7883,1.3386,0,4.3322,9.4593e-5,27048,4096.3,38.219,0.11151,260.08,223.12,2.6371,0.22359,1.579e7,1990.2,28.059,0.5938,0.59694,0.36655,0.10076,0.1265,0.25145,0.65371,1.5361e-4,0,0,0,0,0.0094403,0.0095916,14.016,154.28,79.382,8.2889e-4,NaN,6.7786,870.58,335.41,0.05,0.02254
1.3813,49.369,76.448,61.824,77.711,63.236,8.5967,2.2174e-4,8.5967,0.0014779,13.955,13.285,28.61,-80.6,9.7883,1.1752,0,4.6531,8.9117e-5,26997,4044.7,38.181,0.11145,260.75,222.96,2.6965,0.23304,16451835,1996.8,30.46,0.59436,0.5968,0.36639,0.10091,0.12706,0.21899,0.58089,-1.488e-4,0,0,0,0,0.010026,0.0099973,14.016,154.28,79.157,0.0010155,NaN,6.7543,870.18,335.39,0.05,0.022784
1.4313,53.269,79.541,62.041,80.875,63.541,9.3112,2.5233e-4,9.3112,0.0015527,14.629,13.725,28.61,-80.6,9.7883,0.87376,0,4.9435,4.0383e-4,26945,3992.7,38.142,0.11139,262.01,222.8,2.7975,0.24243,17108188,2003.4,32.92,0.59493,0.5963,0.36622,0.10106,0.12764,0.16034,0.43781,5.1229e-5,0,0,0,0,0.010458,0.010405,14.016,154.28,78.917,0.0012164,NaN,6.729,869.76,335.38,0.05,0.023027
1.4813,57.323,82.644,62.249,84.054,63.842,10.06,2.8601e-4,10.06,0.0016289,15.326,14.172,28.61,-80.6,9.7883,0.63294,0,5.1656,7.9712e-4,26893,3940.6,38.103,0.11132,263.04,222.64,2.8829,0.25191,17770689,2010,35.525,0.59553,0.59626,0.36605,0.10123,0.12825,0.11472,0.31967,3.7708e-5,0,0,0,0,0.010577,0.010815,14.016,154.28,78.664,0.0014052,NaN,6.7026,869.33,335.36,0.05,0.02325
1.5313,61.534,85.758,62.446,87.246,64.141,10.844,3.2305e-4,10.844,0.0017068,16.046,14.648,28.61,-80.6,9.7882,0.38359,0,5.3382,0.0017484,26841,3888.6,38.063,0.11126,264.14,222.47,2.973,0.26143,18434883,2016.7,38.251,0.59616,0.59643,0.36587,0.1014,0.12888,0.068635,0.19335,-4.8576e-4,0,0,0,0,0.010489,0.011227,14.016,154.28,78.401,0.0015936,NaN,6.6752,868.88,335.34,0.05,0.023517
1.5813,65.9,88.882,62.632,90.453,64.438,11.665,3.6371e-4,11.665,0.0017865,16.79,15.151,28.61,-80.6,9.7882,0.12436,0,5.4236,0.0063876,26789,3836.6,38.024,0.1112,265.32,222.31,3.0685,0.27097,1.91e7,2023.3,41.102,0.59681,0.59684,0.36568,0.10158,0.12955,0.021951,0.057251,4.0994e-4,0,0,0,0,0.010079,0.01164,14.016,154.28,78.132,0.0017792,NaN,6.6469,868.42,335.33,0.05,0.023788
1.6313,70.422,92.014,62.807,93.674,64.732,12.524,4.083e-4,12.524,0.001868,17.559,15.67,28.61,-80.6,9.7882,0.13178,0,-5.4183,0.0071374,26737,3784.6,37.985,0.11114,265.31,222.15,3.0794,0.28055,19767262,2029.9,44.086,0.59749,0.59752,0.36549,0.10177,0.13023,0.023279,0.081022,1.4347e-4,0,0,0,0,-0.0093846,0.012056,14.016,154.28,77.86,0.0019927,NaN,6.6175,867.94,335.31,0.05,0.024052
1.6813,75.101,95.155,62.985,96.909,65.02,13.421,4.5713e-4,13.421,0.0019515,18.354,16.142,28.61,-80.6,9.7882,0.26414,0,-5.3128,0.0037045,26685,3732.5,37.945,0.11107,264.74,221.98,3.0507,0.29029,20444686,2036.5,47.237,0.59821,0.59833,0.36529,0.10196,0.13096,0.047016,0.15229,1.9269e-4,0,0,0,0,-0.0084285,0.012474,14.016,154.28,77.592,0.0022062,NaN,6.587,867.44,335.29,0.05,0.024457
1.7313,79.938,98.305,63.151,100.16,65.306,14.359,5.1053e-4,14.359,0.0020371,19.172,16.637,28.61,-80.6,9.7882,0.43183,0,-5.1524,0.0024744,26633,3680.5,37.905,0.11101,264.03,221.82,3.0117,0.30003,21120682,2043.1,50.508,0.59894,0.59929,0.36507,0.10217,0.1317,0.077593,0.24067,6.7729e-5,0,0,0,0,-0.007422,0.012893,14.016,154.28,77.33,0.0024368,NaN,6.5556,866.93,335.27,0.05,0.024894
1.7813,84.932,101.46,63.311,103.42,65.588,15.339,5.6888e-4,15.339,0.0021249,20.016,17.132,28.61,-80.6,9.7882,0.5952,0,-4.883,0.0019953,26581,3628.5,37.865,0.11095,263.35,221.65,2.975,0.30979,21797580,2049.7,53.91,0.59971,0.60035,0.36485,0.10238,0.13248,0.10793,0.32781,3.521e-5,0,0,0,0,-0.0062536,0.013315,14.016,154.28,77.079,0.002685,NaN,6.5231,866.39,335.25,0.05,0.025304
1.8313,90.084,104.63,63.469,106.69,65.866,16.362,6.3258e-4,16.362,0.0022152,20.884,17.605,28.61,-80.6,9.7882,0.73027,0,-4.5269,0.0016177,26529,3576.4,37.825,0.11089,262.8,221.48,2.9479,0.3196,22476963,2056.3,57.448,0.6005,0.60147,0.36463,0.1026,0.13328,0.13343,0.39854,1.91e-4,0,0,0,0,-0.0050504,0.013738,14.016,154.28,76.843,0.0029343,NaN,6.4897,865.85,335.23,0.05,0.025828
1.8813,95.395,107.8,63.61,109.98,66.123,17.428,7.0204e-4,17.428,0.002308,21.775,18.054,28.61,-80.6,9.7881,0.85435,0,-4.0736,0.0013944,26477,3524.4,37.785,0.11082,262.31,221.32,2.9248,0.32943,23156926,2062.5,61.116,0.60132,0.60264,0.36439,0.10282,0.13411,0.15719,0.4635,-2.706e-4,0,0,0,0,-0.0038496,0.014163,14.016,154.28,76.628,0.0031791,NaN,6.4551,865.28,335.21,0.05,0.026189
1.9313,100.86,110.98,63.698,113.28,66.315,18.539,7.777e-4,18.539,0.0024035,22.687,18.447,28.61,-80.6,9.7881,0.94664,0,-3.5286,0.0012804,26424,3472,37.744,0.11076,261.96,221.15,2.9117,0.3393,23838706,2067,64.913,0.60217,0.60379,0.36415,0.10306,0.13497,0.17509,0.51289,-4.9365e-4,0,0,0,0,-0.0027233,0.01459,14.016,154.28,76.437,0.0034261,NaN,6.4196,864.7,335.19,0.05,0.026503
1.9813,106.49,114.17,63.79,116.59,66.497,19.697,8.6e-4,19.697,0.0025016,23.618,18.782,28.61,-80.6,9.7881,1.003,0,-2.9035,0.0012462,26371,3419,37.703,0.1107,261.76,220.98,2.9096,0.3492,24521783,2071.5,68.833,0.60305,0.60486,0.3639,0.1033,0.13585,0.18615,0.54291,2.4421e-4,0,0,0,0,-0.001741,0.015018,14.016,154.28,76.276,0.0036823,NaN,6.383,864.1,335.17,0.05,0.026786
2.0313,112.28,117.36,63.895,119.9,66.674,20.901,9.4938e-4,20.901,0.0026025,24.563,19.048,28.61,-80.6,9.7881,1.021,0,-2.2154,0.0010945,26318,3365.7,37.661,0.11063,261.71,220.8,2.919,0.35914,25206150,2075.9,72.872,0.60395,0.60584,0.36364,0.10355,0.13677,0.18976,0.55466,-2.4005e-5,0,0,0,0,-9.5833e-4,0.015447,14.016,154.28,76.148,0.0039192,NaN,6.3454,863.49,335.14,0.05,0.027035
2.0813,118.23,120.56,63.99,123.23,66.813,22.153,0.0010463,22.153,0.002706,25.52,19.215,28.61,-80.6,9.7881,0.98456,0,-1.4891,0.001165,26265,3312.4,37.619,0.11057,261.9,220.63,2.9444,0.36914,25893407,2079.5,77.032,0.60489,0.60665,0.36337,0.10381,0.13771,0.18274,0.53869,-4.2353e-4,0,0,0,0,-4.0989e-4,0.015878,14.016,154.28,76.055,0.0041504,NaN,6.3067,862.85,335.12,0.05,0.027293
2.1313,124.34,123.76,63.993,126.56,66.835,23.454,0.0011511,23.454,0.0028121,26.483,19.284,28.61,-80.6,9.788,0.92515,0,-0.75873,0.0012044,26211,3259,37.577,0.11051,262.17,220.45,2.9767,0.37915,2.658e7,2080.2,81.306,0.60586,0.60741,0.36309,0.10407,0.13869,0.17128,0.5102,4.7792e-4,0,0,0,0,-1.0089e-4,0.016309,14.016,154.28,75.999,0.0044064,NaN,6.267,862.2,335.1,0.05,0.027581
2.1813,130.61,126.96,63.994,129.89,66.841,24.802,0.0012643,24.802,0.0029207,27.449,19.302,28.61,-80.6,9.788,0.87063,0,-0.029498,9.6202e-4,26158,3205.5,37.535,0.11044,262.43,220.28,3.0079,0.3891,27262060,2080.7,85.68,0.60684,0.60822,0.36281,0.10435,0.13968,0.16083,0.48409,-8.179e-5,0,0,0,0,-1.4481e-7,0.016741,14.016,154.28,75.979,0.0046195,NaN,6.2263,861.54,335.07,0.05,0.027797
2.2313,137.03,130.16,64.019,133.23,66.838,26.198,0.0013862,26.198,0.0030317,28.413,19.208,28.61,-80.6,9.788,0.75963,0,0.68405,0.0012785,26104,3152,37.492,0.11038,262.93,220.1,3.0561,0.3991,27945775,2081.1,90.171,0.60786,0.60892,0.36252,0.10463,0.14071,0.13959,0.42642,3.1879e-4,0,0,0,0,7.4031e-5,0.017172,14.016,154.28,75.996,0.0048534,NaN,6.1845,860.85,335.05,0.05,0.028025
2.2813,143.62,133.36,64.064,136.56,66.826,27.643,0.0015172,27.643,0.0031448,29.369,19.013,28.61,-80.6,9.788,0.60488,0,1.312,9.9644e-4,26051,3098.4,37.449,0.11031,263.63,219.92,3.1182,0.40913,28630577,2081.5,94.787,0.6089,0.60958,0.36222,0.10492,0.14176,0.11033,0.34361,-3.597e-4,0,0,0,0,2.592e-4,0.017604,14.016,154.28,76.046,0.0050634,NaN,6.1417,860.15,335.02,0.05,0.028267
2.3313,150.37,136.57,64.118,139.9,66.808,29.135,0.0016577,29.135,0.0032599,30.314,18.765,28.61,-80.6,9.788,0.44963,0,1.8252,0.001518,25997,3044.9,37.407,0.11025,264.33,219.74,3.1813,0.41914,29312039,2082,99.52,0.60997,0.61035,0.36192,0.10521,0.14284,0.081392,0.2583,-1.8661e-4,0,0,0,0,4.7801e-4,0.018036,14.016,154.28,76.125,0.0052996,NaN,6.0978,859.43,334.99,0.05,0.028514
2.3812,157.28,139.78,64.186,143.23,66.781,30.674,0.0018079,30.674,0.003377,31.245,18.435,28.61,-80.6,9.7879,0.26186,0,2.2,0.0025364,25943,2991.3,37.363,0.11018,265.19,219.56,3.2556,0.42918,29994721,2082.4,104.4,0.61107,0.6112,0.3616,0.10552,0.14395,0.046961,0.15179,-4.0747e-4,0,0,0,0,6.6251e-4,0.018468,14.016,154.28,76.226,0.0056305,NaN,6.0529,858.7,334.97,0.05,0.028757
2.4312,164.35,142.99,64.261,146.57,66.746,32.259,0.0019684,32.259,0.003496,32.158,18.044,28.61,-80.6,9.7879,0.052857,0,2.3713,0.007497,25890,2937.7,37.32,0.11012,266.17,219.38,3.3381,0.43925,30678514,2082.9,109.44,0.61219,0.6122,0.36128,0.10583,0.14508,0.0093799,0.030276,4.3034e-4,0,0,0,0,7.349e-4,0.018899,14.016,154.28,76.342,0.0060314,NaN,6.0069,857.95,334.94,0.05,0.029001
2.4812,171.58,146.21,64.32,149.9,66.71,33.89,0.0021395,33.89,0.0036172,33.051,17.698,28.61,-80.6,9.7879,0.098495,0,-2.3293,0.002198,25836,2884.2,37.277,0.11006,266,219.2,3.3391,0.44924,31354373,2083.3,114.59,0.61334,0.61336,0.36096,0.10615,0.14624,0.017534,0.059131,2.2013e-4,0,0,0,0,-6.7805e-4,0.019331,14.016,154.28,76.46,0.0063928,NaN,5.9599,857.18,334.91,0.05,0.02924
2.5312,178.97,149.43,64.36,153.23,66.673,35.564,0.002322,35.564,0.0037408,33.929,17.412,28.61,-80.6,9.7879,0.19555,0,-2.1432,3.6882e-4,25783,2830.6,37.233,0.10999,265.61,219.02,3.3239,0.45914,32023116,2083.8,119.82,0.6145,0.61457,0.36062,0.10647,0.1474,0.035018,0.11731,4.3512e-6,0,0,0,0,-5.4964e-4,0.019762,14.016,154.28,76.572,0.0067485,NaN,5.9119,856.39,334.88,0.05,0.02947
2.5812,186.52,152.65,64.334,156.57,66.574,37.282,0.0025161,37.282,0.0038667,34.794,17.124,28.61,-80.6,9.7879,0.28527,0,-1.8351,-2.6159e-4,25729,2777.1,37.19,0.10993,265.25,218.84,3.3115,0.46905,32691545,2082.7,125.2,0.61569,0.61584,0.36028,0.1068,0.1486,0.051367,0.17058,-3.402e-6,0,0,0,0,-3.8619e-4,0.020192,14.016,154.28,76.672,0.0070941,NaN,5.8628,855.59,334.85,0.05,0.029701
2.6312,194.23,155.87,64.08,159.89,66.248,39.043,0.0027223,39.043,0.0039949,35.644,16.812,28.61,-80.6,9.7878,0.3641,0,-1.3968,-3.058e-4,25676,2723.9,37.146,0.10986,264.95,218.66,3.3028,0.47898,33359349,2076,130.71,0.6169,0.61715,0.35994,0.10714,0.14983,0.065885,0.21769,-4.8524e-4,0,0,0,0,-2.1461e-4,0.020623,14.016,154.28,76.754,0.0073809,NaN,5.8127,854.77,334.82,0.05,0.029943
2.6812,202.11,159.08,63.785,163.21,65.897,40.846,0.0029409,40.846,0.0041253,36.48,16.549,28.61,-80.6,9.7878,0.42061,0,-0.84463,-7.5497e-4,25624,2671.3,37.103,0.1098,264.75,218.48,3.3012,0.48888,34023329,2068.8,136.32,0.61814,0.61847,0.35959,0.10748,0.15107,0.076395,0.25193,-3.2694e-4,0,0,0,0,-7.5335e-5,0.02105,14.016,154.28,76.81,0.007619,NaN,5.7615,853.93,334.79,0.05,0.030185
2.7312,210.14,162.27,63.466,166.5,65.542,42.691,0.0031723,42.691,0.0042576,37.305,16.366,28.61,-80.6,9.7878,0.44558,0,-0.20523,-0.0011593,25571,2619,37.06,0.10974,264.68,218.3,3.3095,0.49873,34682429,2061.5,142.02,0.6194,0.61977,0.35923,0.10783,0.15234,0.081099,0.26804,-6.9421e-5,0,0,0,0,-4.2747e-6,0.021476,14.016,154.28,76.837,0.0078632,NaN,5.7093,853.08,334.76,0.05,0.030447
2.7812,218.33,165.44,63.127,169.78,65.183,44.577,0.0034168,44.577,0.0043917,38.122,16.244,28.61,-80.6,9.7878,0.45718,0,0.48427,-0.0011224,25519,2566.7,37.016,0.10967,264.68,218.12,3.3221,0.50858,3.534e7,2054.3,147.85,0.62068,0.62107,0.35886,0.10819,0.15362,0.083327,0.27633,-1.5605e-4,0,0,0,0,2.2893e-5,0.021899,14.016,154.28,76.83,0.0080827,NaN,5.656,852.2,334.73,0.05,0.030706
2.8312,226.69,168.6,62.757,173.04,64.823,46.503,0.0036746,46.503,0.0045274,38.935,16.238,28.61,-80.6,9.7877,0.42627,0,1.2018,-8.488e-4,25467,2514.4,36.973,0.10961,264.86,217.93,3.3481,0.51836,35990583,2047.1,153.73,0.62198,0.62232,0.35849,0.10855,0.15493,0.077627,0.25933,-3.7813e-4,0,0,0,0,1.3576e-4,0.02232,14.016,154.28,76.788,0.0081983,NaN,5.6017,851.32,334.69,0.05,0.030949
2.8812,235.19,171.74,62.363,176.28,64.46,48.47,0.0039458,48.47,0.0046642,39.751,16.306,28.61,-80.6,9.7877,0.3795,0,1.8699,-7.7382e-4,25414,2462.1,36.929,0.10955,265.12,217.75,3.3794,0.52812,36639047,2039.8,159.73,0.6233,0.62357,0.35811,0.10892,0.15626,0.068995,0.23317,3.291e-4,0,0,0,0,3.1666e-4,0.022739,14.016,154.28,76.711,0.008211,NaN,5.5464,850.41,334.66,0.05,0.031181
2.9312,243.86,174.85,61.95,179.5,64.092,50.478,0.0042305,50.478,0.0048018,40.572,16.434,28.61,-80.599,9.7877,0.32452,0,2.4878,-6.4782e-4,25362,2409.8,36.885,0.10949,265.41,217.57,3.4135,0.53789,37285764,2032.6,165.85,0.62464,0.62485,0.35773,0.1093,0.15761,0.058877,0.19999,-1.6242e-4,0,0,0,0,5.4044e-4,0.023156,14.016,154.28,76.601,0.0082458,NaN,5.4901,849.49,334.63,0.05,0.031536
2.9812,252.68,177.95,61.499,182.7,63.726,52.528,0.0045286,52.528,0.0049397,41.401,16.702,28.61,-80.599,9.7877,0.21778,0,2.9964,-6.2402e-4,25310,2357.5,36.841,0.10942,265.94,217.38,3.4643,0.54754,37922996,2025.3,172.01,0.626,0.62609,0.35735,0.10968,0.15897,0.039321,0.13572,-1.2769e-4,0,0,0,0,7.5676e-4,0.02357,14.016,154.28,76.463,0.0082129,NaN,5.4328,848.55,334.59,0.05,0.031904
3.0312,261.65,181.02,61.021,185.89,63.359,54.619,0.0048403,54.619,0.0050775,42.248,17.053,28.61,-80.599,9.7876,0.08648,0,3.2837,2.3015e-4,25257,2305.2,36.797,0.10936,266.58,217.2,3.5235,0.55712,38553212,2018.1,178.25,0.62737,0.62738,0.35696,0.11006,0.16035,0.015519,0.053803,-2.5026e-4,0,0,0,0,8.7806e-4,0.023982,14.016,154.28,76.305,0.0081853,NaN,5.3745,847.6,334.56,0.05,0.032272
3.0812,270.78,184.07,60.525,189.05,62.991,56.753,0.0051655,56.753,0.0052149,43.112,17.451,28.61,-80.599,9.7876,0.057571,0,-3.314,0.0029801,25205,2252.8,36.752,0.1093,266.78,217.01,3.5504,0.56661,39176126,2010.8,184.57,0.62875,0.62876,0.35656,0.11045,0.16174,0.010324,0.037717,-3.438e-4,0,0,0,0,-8.6479e-4,0.024391,14.016,154.28,76.139,0.0081679,NaN,5.3151,846.63,334.52,0.05,0.032648
3.1312,280.06,187.09,60.024,192.2,62.618,58.93,0.0055041,58.93,0.0053514,43.997,17.837,28.61,-80.599,9.7876,0.19004,0,-3.0462,0.0016977,25153,2200.5,36.708,0.10923,266.24,216.83,3.5258,0.57605,39793266,2003.6,190.98,0.63015,0.63022,0.35617,0.11084,0.16314,0.034351,0.12143,-4.3589e-4,0,0,0,0,-7.0706e-4,0.024798,14.016,154.28,75.979,0.0081366,NaN,5.2548,845.64,334.48,0.05,0.03308
3.1812,289.49,190.09,59.536,195.32,62.238,61.153,0.0058562,61.153,0.0054868,44.899,18.139,28.61,-80.599,9.7875,0.2871,0,-2.5226,0.0014417,25100,2148.2,36.663,0.10917,265.88,216.64,3.5132,0.58546,40408574,1996.4,197.52,0.63156,0.63172,0.35576,0.11124,0.16456,0.05221,0.18339,1.3361e-4,0,0,0,0,-4.6953e-4,0.025203,14.016,154.28,75.839,0.0081552,NaN,5.1935,844.68,334.45,0.05,0.033528
3.2312,299.07,193.07,59.062,198.43,61.851,63.42,0.0062218,63.42,0.0056209,45.814,18.366,28.61,-80.599,9.7875,0.36189,-3.1623e-7,-1.7975,0.0015382,25048,2095.9,36.618,0.10911,265.62,216.45,3.5079,0.59477,41016159,1989.1,204.11,0.63299,0.63324,0.35536,0.11164,0.16599,0.066129,0.2324,1.9722e-4,0,0,0,0,-2.3104e-4,0.025606,14.016,154.28,75.73,0.0082069,NaN,5.1313,843.71,334.41,0.05,0.033939
3.2812,308.79,196.02,58.531,201.51,61.374,65.734,0.0066009,65.734,0.0057536,46.739,18.464,28.61,-80.599,9.7875,0.40817,0,-0.9001,0.0011331,24996,2043.6,36.573,0.10905,265.49,216.26,3.5119,0.60399,41615337,1979.8,210.74,0.63442,0.63475,0.35495,0.11205,0.16742,0.074834,0.26272,-3.2471e-4,0,0,0,0,-5.6193e-5,0.026006,14.016,154.28,75.662,0.0083667,NaN,5.068,842.73,334.37,0.05,0.034333
3.3312,318.67,198.94,57.749,204.57,60.561,68.094,0.006994,68.094,0.0058849,47.663,18.241,28.61,-80.599,9.7875,0.37675,0,0.064127,0.002417,24945,1992.8,36.529,0.10899,265.69,216.08,3.5398,0.61321,42213320,1962.7,217.45,0.63588,0.63615,0.35454,0.11246,0.16888,0.069022,0.24416,1.9764e-5,0,0,0,0,2.7678e-7,0.026402,14.016,154.28,75.642,0.0087115,NaN,5.0039,841.73,334.33,0.05,0.034722
3.3812,328.69,201.83,56.97,207.59,59.699,70.5,0.0074016,70.5,0.0060153,48.57,17.841,28.61,-80.599,9.7874,0.30317,-3.393e-7,0.9065,0.0020239,24897,1944.6,36.487,0.10893,266.09,215.9,3.5804,0.62232,42801413,1944.8,224.16,0.63734,0.63752,0.35412,0.11287,0.17035,0.05538,0.19811,-4.6595e-4,0,0,0,0,5.3713e-5,0.026794,14.016,154.28,75.666,0.0091969,NaN,4.9387,840.71,334.29,0.05,0.03509
3.4312,338.85,204.68,56.215,210.57,58.826,72.951,0.0078244,72.951,0.0061453,49.455,17.332,28.61,-80.599,9.7874,0.20845,0,1.5718,0.0018491,24849,1897.3,36.446,0.10887,266.58,215.73,3.6277,0.63127,43376960,1926.9,230.86,0.63879,0.63888,0.35371,0.11328,0.1718,0.037923,0.1374,1.6649e-4,0,0,0,0,1.5698e-4,0.02718,14.016,154.28,75.729,0.0096301,NaN,4.8727,839.68,334.25,0.05,0.035471
3.4812,349.16,207.49,55.48,213.5,57.945,75.445,0.0082633,75.445,0.0062754,50.311,16.721,28.61,-80.599,9.7874,0.091007,-3.1546e-7,1.9752,0.0023573,24802,1849.9,36.404,0.10881,267.17,215.56,3.6828,0.64009,43942480,1908.9,237.59,0.64025,0.64027,0.3533,0.11369,0.17326,0.01647,0.060247,-3.7468e-4,0,0,0,0,2.4115e-4,0.02756,14.016,154.28,75.819,0.0099526,NaN,4.8057,838.64,334.21,0.05,0.035831
3.5312,359.6,210.27,54.75,216.39,57.06,77.981,0.0087184,77.981,0.0064057,51.136,16.071,28.61,-80.599,9.7873,0.03108,-3.1102e-7,-2.0541,0.0029944,24755,1802.6,36.363,0.10876,267.52,215.38,3.7197,0.64879,44497452,1891,244.33,0.64171,0.64171,0.35288,0.1141,0.17472,0.005612,0.02107,-8.7554e-5,0,0,0,0,-2.5392e-4,0.027935,14.016,154.28,75.921,0.010347,NaN,4.7378,837.58,334.17,0.05,0.036183
3.5812,370.18,213,54.021,219.24,56.17,80.558,0.0091903,80.558,0.0065364,51.928,15.387,28.61,-80.599,9.7873,0.16012,-3.0472e-7,-1.7842,-3.851e-4,24707,1755.3,36.321,0.1087,267.01,215.21,3.6962,0.65742,45045596,1873.1,251.14,0.64317,0.64322,0.35247,0.11452,0.17619,0.029139,0.10792,-3.7591e-4,0,0,0,0,-1.8664e-4,0.028303,14.016,154.28,76.019,0.010732,NaN,4.669,836.51,334.13,0.05,0.036561
3.6312,380.9,215.71,53.261,222.05,55.282,83.173,0.0096792,83.173,0.0066677,52.687,14.809,28.61,-80.599,9.7873,0.2536,-4.2556e-7,-1.1542,-3.0717e-4,24660,1708,36.279,0.10864,266.67,215.03,3.6844,0.6659,45582054,1855.2,257.94,0.64463,0.64476,0.35205,0.11493,0.17764,0.046421,0.17138,-3.844e-4,0,0,0,0,-7.6152e-5,0.028666,14.016,154.28,76.093,0.011001,NaN,4.5994,835.43,334.09,0.05,0.036917
3.6812,391.75,218.37,52.462,224.81,54.397,85.826,0.010185,85.826,0.0067996,53.421,14.378,28.61,-80.599,9.7872,0.3066,-3.728e-7,-0.30067,-3.8671e-4,24613,1660.6,36.237,0.10859,266.52,214.86,3.6857,0.67425,46108252,1837.3,264.72,0.64609,0.64627,0.35164,0.11534,0.1791,0.056331,0.20799,-1.217e-4,0,0,0,0,-5.0413e-6,0.029023,14.016,154.28,76.131,0.011079,NaN,4.5288,834.33,334.04,0.05,0.037273
3.7312,402.73,220.99,51.621,227.53,53.514,88.515,0.010709,88.515,0.0069318,54.137,14.11,28.61,-80.599,9.7872,0.32037,-3.5607e-7,0.6902,-4.7116e-4,24565,1613.3,36.195,0.10853,266.53,214.68,3.6995,0.6825,46625905,1819.4,271.5,0.64754,0.64775,0.35123,0.11576,0.18056,0.05896,0.21773,-2.7404e-4,0,0,0,0,2.5934e-5,0.029375,14.016,154.28,76.121,0.011137,NaN,4.4574,833.22,334,0.05,0.037648
3.7812,413.85,223.57,50.714,230.2,52.641,91.24,0.011249,91.24,0.007064,54.846,14.11,28.61,-80.599,9.7872,0.26553,-4.0577e-7,1.6568,-2.7058e-4,24518,1566,36.153,0.10847,266.85,214.5,3.7348,0.69057,47129078,1801.5,278.17,0.64899,0.64913,0.35082,0.11617,0.182,0.048772,0.18156,-3.6144e-4,0,0,0,0,1.4601e-4,0.029721,14.016,154.28,76.062,0.011186,NaN,4.3852,832.09,333.96,0.05,0.038003
3.8312,425.09,226.1,49.756,232.83,51.775,94,0.011806,94,0.0071959,55.561,14.317,28.61,-80.599,9.7871,0.16198,-3.7379e-7,2.373,0.0024722,24471,1518.7,36.11,0.10842,267.38,214.33,3.7857,0.69848,4.762e7,1783.6,284.77,0.65042,0.65047,0.35042,0.11657,0.18342,0.02962,0.11234,3.6099e-4,0,0,0,0,2.9285e-4,0.030061,14.016,154.28,75.96,0.011033,NaN,4.3121,830.96,333.91,0.05,0.038375
3.8812,436.46,228.58,48.77,235.41,50.912,96.796,0.012379,96.796,0.0073272,56.289,14.611,28.61,-80.599,9.7871,0.042242,-3.6934e-7,2.7209,0.014398,24424,1471.3,36.067,0.10836,268,214.15,3.8422,0.70627,48100807,1765.7,291.38,0.65184,0.65185,0.35001,0.11698,0.18485,0.0076831,0.029627,1.0434e-4,0,0,0,0,3.7667e-4,0.030396,14.016,154.28,75.831,0.010707,NaN,4.2382,829.8,333.87,0.05,0.03874
3.9312,447.95,231.02,47.774,237.95,50.052,99.629,0.012967,99.629,0.0074569,57.032,14.93,28.61,-80.599,9.7871,0.079419,-3.5783e-7,-2.6537,0.0090294,24376,1424,36.025,0.1083,267.91,213.97,3.8484,0.71393,48571202,1747.8,297.96,0.65326,0.65327,0.34961,0.11739,0.18626,0.014487,0.056391,-5.2477e-5,0,0,0,0,-3.5074e-4,0.030725,14.016,154.28,75.695,0.010399,NaN,4.1635,828.64,333.82,0.05,0.039115
3.9812,459.56,233.4,46.798,240.45,49.187,102.5,0.013569,102.5,0.0075847,57.79,15.143,28.61,-80.599,9.787,0.16948,-3.8495e-7,-2.1818,0.0053453,24329,1376.7,35.982,0.10825,267.58,213.79,3.8379,0.7215,49033635,1729.9,304.56,0.65468,0.65473,0.34921,0.11779,0.18767,0.031091,0.1198,-2.1338e-4,0,0,0,0,-2.322e-4,0.031049,14.016,154.28,75.572,0.010371,NaN,4.0881,827.47,333.78,0.05,0.039586
4.0312,471.29,235.74,45.879,242.9,48.304,105.41,0.014185,105.41,0.0077104,58.553,15.111,28.61,-80.599,9.787,0.19494,-2.9807e-7,-1.4762,0.0040017,24282,1329.4,35.939,0.10819,267.54,213.61,3.8482,0.72904,49492333,1712,311.2,0.6561,0.65618,0.34881,0.1182,0.18909,0.035842,0.13846,4.3004e-4,0,0,0,0,-1.0414e-4,0.031367,14.016,154.28,75.48,0.010679,NaN,4.0118,826.28,333.73,0.05,0.039955
