Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.11,0,0.41549751,0.41549751,0.377218252,0.41549751,0.377218252,0,0,0,0,9.687826134,87.05741459,83.07783186,161831100
2.12,0,0.414477265,0.414477265,0.376103341,0.414477265,0.376103341,0,0,0,0,9.671195478,86.99616365,83.04159363,162598100
2.13,0,0.413467362,0.413467362,0.374998772,0.413467362,0.374998772,0,0,0,0,9.654557676,86.93503806,83.00541737,163365100
2.14,0,0.412467442,0.412467442,0.373904186,0.412467442,0.373904186,0,0,0,0,9.637913238,86.87403758,82.96930319,164132100
2.15,0,0.411477489,0.411477489,0.372819567,0.411477489,0.372819567,0,0,0,0,9.621260897,86.81315478,82.93324474,164899000
2.16,0,0.410497582,0.410497582,0.371744995,0.410497582,0.371744995,0,0,0,0,9.604601139,86.75239129,82.89724359,165666000
2.17,0,0.409527505,0.409527505,0.370680252,0.409527505,0.370680252,0,0,0,0,9.587934287,86.69167974,82.86124593,166433000
2.18,0,0.40856744,0.40856744,0.369625521,0.40856744,0.369625521,0,0,0,0,9.571259816,86.63115027,82.825356,167200000
2.19,0,0.40761727,0.40761727,0.368580685,0.40761727,0.368580685,0,0,0,0,9.554577441,86.57073244,82.78951729,167966900
2.2,0,0.406676879,0.406676879,0.367545628,0.406676879,0.367545628,0,0,0,0,9.540133896,86.49904384,82.74546029,168733900
2.21,0,0.40574635,0.40574635,0.366520433,0.40574635,0.366520433,0,0,0,0,9.526756219,86.42221313,82.6976205,169500900
2.22,0,0.404825668,0.404825668,0.365505084,0.404825668,0.365505084,0,0,0,0,9.513367173,86.34554965,82.64983786,170267800
2.23,0,0.403914718,0.403914718,0.364499468,0.403914718,0.364499468,0,0,0,0,9.499965902,86.26918235,82.60221617,171034800
2.24,0,0.403013584,0.403013584,0.363503669,0.403013584,0.363503669,0,0,0,0,9.48655277,86.19304396,82.55470172,171801800
2.25,0,0.402122152,0.402122152,0.362517571,0.402122152,0.362517571,0,0,0,0,9.473127837,86.11706448,82.50723825,172568800
2.26,0,0.401240408,0.401240408,0.361541161,0.401240408,0.361541161,0,0,0,0,9.459691061,86.04130777,82.45987754,173335700
2.27,0,0.400368339,0.400368339,0.360574426,0.400368339,0.360574426,0,0,0,0,9.446242394,85.96583709,82.41267101,174102700
2.28,0,0.399506031,0.399506031,0.359617452,0.399506031,0.359617452,0,0,0,0,9.432781886,85.89051976,82.36551163,174869700
2.29,0,0.398653272,0.398653272,0.358670027,0.398653272,0.358670027,0,0,0,0,9.41930919,85.81541631,82.31844847,175636600
2.3,0,0.397810149,0.397810149,0.357732238,0.397810149,0.357732238,0,0,0,0,9.405824762,85.7405922,82.27153508,176403600
2.31,0,0.39697665,0.39697665,0.356804074,0.39697665,0.356804074,0,0,0,0,9.392328348,85.66591337,82.22466286,177170600
2.32,0,0.396152763,0.396152763,0.355885521,0.396152763,0.355885521,0,0,0,0,9.378819593,85.5914417,82.1778821,177937600
2.33,0,0.395338379,0.395338379,0.35497647,0.395338379,0.35497647,0,0,0,0,9.365299252,85.51717704,82.13119319,178704500
2.34,0,0.394533485,0.394533485,0.354076911,0.394533485,0.354076911,0,0,0,0,9.351766667,85.44318173,82.08464692,179471500
2.35,0,0.393738171,0.393738171,0.35318693,0.393738171,0.35318693,0,0,0,0,9.338222286,85.36932468,82.03813696,180238500
2.36,0,0.392952427,0.392952427,0.35230652,0.392952427,0.35230652,0,0,0,0,9.324665551,85.29566459,81.99171109,181005500
2.37,0,0.392176042,0.392176042,0.35143547,0.392176042,0.35143547,0,0,0,0,9.311096805,85.22219927,81.94536786,181772400
2.38,0,0.39140911,0.39140911,0.350573871,0.39140911,0.350573871,0,0,0,0,9.297516197,85.14893434,81.89911215,182539400
2.39,0,0.390651719,0.390651719,0.349721814,0.390651719,0.349721814,0,0,0,0,9.283923361,85.07586001,81.85293605,183306400
2.4,0,0.389903661,0.389903661,0.348879091,0.389903661,0.348879091,0,0,0,0,9.270318443,85.00297817,81.80684135,184073400
2.41,0,0.389165029,0.389165029,0.348045793,0.389165029,0.348045793,0,0,0,0,9.256701379,84.9302849,81.76082503,184840300
2.42,0,0.388435815,0.388435815,0.347221913,0.388435815,0.347221913,0,0,0,0,9.243072313,84.85777973,81.71488697,185607300
2.43,0,0.387715909,0.387715909,0.346407341,0.387715909,0.346407341,0,0,0,0,9.229430979,84.78545889,81.66902417,186374300
2.44,0,0.387005407,0.387005407,0.345602173,0.387005407,0.345602173,0,0,0,0,9.215777619,84.71332316,81.62323757,187141200
2.45,0,0.3863043,0.3863043,0.3448064,0.3863043,0.3448064,0,0,0,0,9.202112064,84.64136747,81.57752312,187908200
2.46,0,0.385612383,0.385612383,0.344307091,0.385612383,0.344307091,0,0,0,0,9.188434254,84.56959253,81.53188157,188675200
2.47,0,0.384729793,0.384729793,0.34361711,0.384729793,0.34361711,0,0,0,0,9.174853243,84.49852108,81.48677999,189442200
2.48,0,0.383519477,0.383519477,0.342599402,0.383519477,0.342599402,0,0,0,0,9.161311881,84.42797513,81.44205349,190209100
2.49,0,0.382315627,0.382315627,0.341588161,0.382315627,0.341588161,0,0,0,0,9.147583597,84.35659216,81.39650365,190976100
2.5,0,0.381118206,0.381118206,0.340583348,0.381118206,0.340583348,0,0,0,0,9.133678909,84.28448623,81.35022721,191743100
2.51,0,0.379927173,0.379927173,0.339584923,0.379927173,0.339584923,0,0,0,0,9.119597955,84.21164626,81.30321422,192510000
2.52,0,0.378742387,0.378742387,0.338592746,0.378742387,0.338592746,0,0,0,0,9.105355488,84.13808884,81.2554823,193277000
2.53,0,0.377563912,0.377563912,0.337606879,0.377563912,0.337606879,0,0,0,0,9.090958199,84.06390076,81.20710461,194044000
2.54,0,0.37639171,0.37639171,0.336627286,0.37639171,0.336627286,0,0,0,0,9.076410149,83.98909598,81.15809327,194811000
2.55,0,0.37522564,0.37522564,0.335653824,0.37522564,0.335653824,0,0,0,0,9.061722164,83.91367075,81.10844775,195577900
2.56,0,0.37406567,0.37406567,0.334686463,0.37406567,0.334686463,0,0,0,0,9.046901026,83.83777538,81.05829433,196344900
2.57,0,0.372911862,0.372911862,0.333725263,0.372911862,0.333725263,0,0,0,0,9.031947373,83.76128304,81.00752705,197111900
2.58,0,0.37176408,0.37176408,0.332770089,0.37176408,0.332770089,0,0,0,0,9.016875147,83.68426389,80.95620777,197878800
2.59,0,0.370622292,0.370622292,0.33182091,0.370622292,0.33182091,0,0,0,0,9.001688313,83.60686172,80.90445678,198645800
2.6,0,0.369486362,0.369486362,0.330877588,0.369486362,0.330877588,0,0,0,0,8.986390322,83.52896158,80.85217868,199412800
2.61,0,0.368356457,0.368356457,0.329940292,0.368356457,0.329940292,0,0,0,0,8.970984743,83.45064308,80.79944023,200179800
2.62,0,0.367232446,0.367232446,0.329008889,0.367232446,0.329008889,0,0,0,0,8.955482591,83.3719614,80.7462902,200946700
2.63,0,0.366114193,0.366114193,0.328083244,0.366114193,0.328083244,0,0,0,0,8.939883988,83.29285133,80.69267344,201713700
2.64,0,0.365001771,0.365001771,0.32716343,0.365001771,0.32716343,0,0,0,0,8.924199352,83.21342662,80.6386875,202480700
2.65,0,0.363895044,0.363895044,0.326249312,0.363895044,0.326249312,0,0,0,0,8.908425573,83.1336637,80.58431118,203247700
2.66,0,0.362793982,0.362793982,0.325340858,0.362793982,0.325340858,0,0,0,0,8.892576993,83.05363813,80.52961136,204014600
2.67,0,0.361698661,0.361698661,0.324438145,0.361698661,0.324438145,0,0,0,0,8.876649534,82.97333049,80.47457004,204781600
2.68,0,0.360608944,0.360608944,0.323541036,0.360608944,0.323541036,0,0,0,0,8.860647621,82.8926898,80.41914502,205548600
2.69,0,0.359524906,0.359524906,0.322649607,0.359524906,0.322649607,0,0,0,0,8.844581477,82.81183878,80.36344173,206315600
2.7,0,0.358446315,0.358446315,0.321763625,0.358446315,0.321763625,0,0,0,0,8.828451432,82.73077201,80.30745518,207082500
2.71,0,0.357373246,0.357373246,0.320883164,0.357373246,0.320883164,0,0,0,0,8.812257502,82.64942584,80.25113117,207849500
2.72,0,0.356305671,0.356305671,0.320008197,0.356305671,0.320008197,0,0,0,0,8.796010591,82.56797983,80.19462355,208616500
2.73,0,0.355243563,0.355243563,0.319138698,0.355243563,0.319138698,0,0,0,0,8.779706729,82.48629077,80.13780987,209383400
2.74,0,0.354186792,0.354186792,0.318274535,0.354186792,0.318274535,0,0,0,0,8.763353747,82.40445666,80.08077448,210150400
2.75,0,0.353135435,0.353135435,0.317415787,0.353135435,0.317415787,0,0,0,0,8.746954719,82.32249533,80.02353277,210917400
2.76,0,0.352089366,0.352089366,0.316562326,0.352089366,0.316562326,0,0,0,0,8.730510174,82.24034125,79.96602887,211684400
2.77,0,0.351048658,0.351048658,0.315714226,0.351048658,0.315714226,0,0,0,0,8.714023164,82.15813761,79.90838441,212451300
2.78,0,0.350013087,0.350013087,0.314871263,0.350013087,0.314871263,0,0,0,0,8.697501552,82.07580523,79.85053384,213218300
2.79,0,0.348982826,0.348982826,0.314033612,0.348982826,0.314033612,0,0,0,0,8.68093771,81.99335267,79.79248191,213985300
2.8,0,0.347957754,0.347957754,0.313201147,0.347957754,0.313201147,0,0,0,0,8.664346287,81.91080238,79.73425092,214752200
2.81,0,0.346937844,0.346937844,0.312373846,0.346937844,0.312373846,0,0,0,0,8.647720216,81.82823903,79.67591064,215519200
2.82,0,0.345923074,0.345923074,0.311551684,0.345923074,0.311551684,0,0,0,0,8.631066681,81.7455761,79.61738878,216286200
2.83,0,0.34491342,0.34491342,0.310734639,0.34491342,0.310734639,0,0,0,0,8.614385331,81.66293545,79.55878866,217053200
2.84,0,0.343908762,0.343908762,0.309922589,0.343908762,0.309922589,0,0,0,0,8.597680177,81.58021619,79.50002481,217820100
2.85,0,0.342909174,0.342909174,0.30911561,0.342909174,0.30911561,0,0,0,0,8.580954701,81.49749405,79.44116224,218587100
2.86,0,0.341914537,0.341914537,0.308313581,0.341914537,0.308313581,0,0,0,0,8.56420901,81.41470958,79.3821497,219354100
2.87,0,0.340924876,0.340924876,0.307516528,0.340924876,0.307516528,0,0,0,0,8.547443195,81.33198555,79.32309182,220121000
2.88,0,0.339940159,0.339940159,0.30672442,0.339940159,0.30672442,0,0,0,0,8.530660822,81.24921734,79.26389947,220888000
2.89,0,0.338960339,0.338960339,0.305937208,0.338960339,0.305937208,0,0,0,0,8.513861911,81.16646497,79.20462362,221655000
2.9,0,0.337985402,0.337985402,0.30515488,0.337985402,0.30515488,0,0,0,0,8.497053747,81.08377157,79.1453026,222422000
2.91,0,0.33701531,0.33701531,0.304377396,0.33701531,0.304377396,0,0,0,0,8.480232617,81.0011175,79.08591833,223188900
2.92,0,0.33605002,0.33605002,0.303604714,0.33605002,0.303604714,0,0,0,0,8.464168205,80.9195304,79.02752713,223955900
2.93,0,0.33508952,0.33508952,0.302836823,0.33508952,0.302836823,0,0,0,0,8.447859557,80.83284678,78.96459341,224722900
2.94,0,0.334133777,0.334133777,0.302073688,0.334133777,0.302073688,0,0,0,0,8.431555905,80.74617311,78.9015643,225489900
2.95,0,0.333182747,0.333182747,0.301315266,0.333182747,0.301315266,0,0,0,0,8.415264598,80.659427,78.83836964,226256800
2.96,0,0.332236423,0.332236423,0.300561551,0.332236423,0.300561551,0,0,0,0,8.398978584,80.57263097,78.77502649,227023800
2.97,0,0.331294764,0.331294764,0.2998125,0.331294764,0.2998125,0,0,0,0,8.382705404,80.48582754,78.71157244,227790800
2.98,0,0.330357743,0.330357743,0.299068088,0.330357743,0.299068088,0,0,0,0,8.366447904,80.39903525,78.6480234,228557700
2.99,0,0.32942533,0.32942533,0.298328283,0.32942533,0.298328283,0,0,0,0,8.350199305,80.31215586,78.5842921,229324700
3,0,0.32849751,0.32849751,0.297593071,0.32849751,0.297593071,0,0,0,0,8.333966891,80.22535163,78.5205199,230091700
3.01,0,0.327686054,0.327686054,0.296880481,0.327686054,0.296880481,0,0,0,0,8.317750538,80.13850218,78.45660165,230858700
3.02,0,0.326878017,0.326878017,0.29617131,0.326878017,0.29617131,0,0,0,0,8.301550355,80.05167015,78.39259097,231625600
3.03,0,0.326073395,0.326073395,0.295465554,0.326073395,0.295465554,0,0,0,0,8.285369865,79.96487696,78.32850647,232392600
3.04,0,0.325272162,0.325272162,0.294763186,0.325272162,0.294763186,0,0,0,0,8.269205451,79.87810333,78.26432998,233159600
3.05,0,0.324474311,0.324474311,0.294064202,0.324474311,0.294064202,0,0,0,0,8.253060823,79.79136907,78.20007875,233926500
3.06,0,0.323679807,0.323679807,0.293368564,0.323679807,0.293368564,0,0,0,0,8.236936183,79.70461696,78.13570217,234693500
3.07,0,0.322888665,0.322888665,0.292676288,0.322888665,0.292676288,0,0,0,0,8.220834671,79.61798538,78.07132094,235460500
3.08,0,0.322100851,0.322100851,0.291987339,0.322100851,0.291987339,0,0,0,0,8.204752953,79.53134213,78.00681824,236227500
3.09,0,0.321316357,0.321316357,0.291301711,0.321316357,0.291301711,0,0,0,0,8.188694947,79.44476546,77.9422625,236994400
3.1,0,0.320535161,0.320535161,0.290619381,0.320535161,0.290619381,0,0,0,0,8.172659969,79.35825638,77.87765382,237761400
3.11,0,0.319757254,0.319757254,0.28994034,0.319757254,0.28994034,0,0,0,0,8.156645166,79.27179146,77.81297046,238528400
3.12,0,0.318982625,0.318982625,0.289264577,0.318982625,0.289264577,0,0,0,0,8.140660847,79.18544289,77.74827696,239295300
3.13,0,0.318211257,0.318211257,0.288592075,0.318211257,0.288592075,0,0,0,0,8.124696206,79.09913871,77.68350758,240062300
3.14,0,0.317443135,0.317443135,0.287922819,0.317443135,0.287922819,0,0,0,0,8.10876235,79.01290083,77.6186828,240829300
3.15,0,0.316678245,0.316678245,0.287256795,0.316678245,0.287256795,0,0,0,0,8.0928522,78.92678867,77.55385307,241596300
3.16,0,0.315916551,0.315916551,0.286593966,0.315916551,0.286593966,0,0,0,0,8.07696546,78.84069416,77.48892246,242363200
3.17,0,0.315158071,0.315158071,0.285934352,0.315158071,0.285934352,0,0,0,0,8.061112928,78.75474522,77.42400494,243130200
3.18,0,0.314402787,0.314402787,0.285277934,0.314402787,0.285277934,0,0,0,0,8.045283899,78.66886979,77.35903452,243897200
3.19,0,0.313650666,0.313650666,0.284624679,0.313650666,0.284624679,0,0,0,0,8.029482112,78.5830951,77.29403524,244664200
3.2,0,0.312901705,0.312901705,0.283974584,0.312901705,0.283974584,0,0,0,0,8.013710989,78.49744781,77.22903063,245431100
3.21,0,0.312155907,0.312155907,0.283327651,0.312155907,0.283327651,0,0,0,0,7.997967101,78.41190228,77.16399687,246198100
3.22,0,0.31141322,0.31141322,0.28268383,0.31141322,0.28268383,0,0,0,0,7.982257514,78.32650837,77.0989787,246965100
3.23,0,0.310673657,0.310673657,0.282043133,0.310673657,0.282043133,0,0,0,0,7.966571626,78.24114034,77.03386217,247732000
3.24,0,0.309937197,0.309937197,0.281405539,0.309937197,0.281405539,0,0,0,0,7.95092014,78.15592761,76.9687633,248499000
3.25,0,0.309203823,0.309203823,0.280771031,0.309203823,0.280771031,0,0,0,0,7.935295781,78.0708773,76.90368683,249266000
3.26,0,0.308473533,0.308473533,0.280139606,0.308473533,0.280139606,0,0,0,0,7.919705817,77.98593043,76.83858075,250033000
3.27,0,0.307746301,0.307746301,0.27951124,0.307746301,0.27951124,0,0,0,0,7.904143175,77.90109106,76.77344701,250799900
3.28,0,0.307022115,0.307022115,0.27888592,0.307022115,0.27888592,0,0,0,0,7.888615036,77.81641358,76.70833464,251566900
3.29,0,0.306300969,0.306300969,0.27826364,0.306300969,0.27826364,0,0,0,0,7.873117647,77.7318739,76.64322107,252333900
3.3,0,0.305582848,0.305582848,0.277644385,0.305582848,0.277644385,0,0,0,0,7.857651117,77.64747138,76.57810517,253100800
3.31,0,0.304867733,0.304867733,0.277028136,0.304867733,0.277028136,0,0,0,0,7.842219083,77.56318123,76.51296466,253867800
3.32,0,0.304155604,0.304155604,0.276414873,0.304155604,0.276414873,0,0,0,0,7.826814566,77.47906229,76.44785081,254634800
3.33,0,0.303446462,0.303446462,0.275804597,0.303446462,0.275804597,0,0,0,0,7.811447771,77.39507676,76.38273052,255401800
3.34,0,0.302740292,0.302740292,0.275197293,0.302740292,0.275197293,0,0,0,0,7.796112131,77.31129597,76.31766659,256168700
3.35,0,0.302037069,0.302037069,0.274592936,0.302037069,0.274592936,0,0,0,0,7.780807342,77.22760604,76.25255595,256935700
3.36,0,0.301336791,0.301336791,0.273991523,0.301336791,0.273991523,0,0,0,0,7.765537035,77.14408586,76.18746956,257702700
3.37,0,0.300639442,0.300639442,0.27339304,0.300639442,0.27339304,0,0,0,0,7.750301411,77.0607428,76.12241365,258469600
3.38,0,0.29994501,0.29994501,0.272797474,0.29994501,0.272797474,0,0,0,0,7.73509674,76.97754817,76.05736133,259236600
3.39,0,0.29925347,0.29925347,0.2722048,0.29925347,0.2722048,0,0,0,0,7.719926651,76.89453311,75.99234072,260003600
3.4,0,0.29856482,0.29856482,0.271615016,0.29856482,0.271615016,0,0,0,0,7.704791037,76.8116926,75.92734683,260770600
3.41,0,0.297879055,0.297879055,0.271028117,0.297879055,0.271028117,0,0,0,0,7.689686578,76.72895496,75.86231373,261537600
3.42,0,0.297196143,0.297196143,0.27044407,0.297196143,0.27044407,0,0,0,0,7.6746166,76.64645697,75.79736543,262304500
3.43,0,0.296516081,0.296516081,0.269862875,0.296516081,0.269862875,0,0,0,0,7.659584727,76.56410814,75.73241976,263071500
3.44,0,0.295838863,0.295838863,0.269284522,0.295838863,0.269284522,0,0,0,0,7.644580472,76.4819477,75.66751075,263838500
3.45,0,0.295164446,0.295164446,0.268708972,0.295164446,0.268708972,0,0,0,0,7.629614618,76.39994934,75.60261517,264605400
3.46,0,0.294492859,0.294492859,0.26813625,0.294492859,0.26813625,0,0,0,0,7.61468295,76.31813628,75.53775326,265372400
3.47,0,0.293824066,0.293824066,0.267566323,0.293824066,0.267566323,0,0,0,0,7.599782623,76.23654519,75.47295785,266139400
3.48,0,0.293158054,0.293158054,0.266999177,0.293158054,0.266999177,0,0,0,0,7.584916865,76.1550853,75.40814588,266906400
3.49,0,0.292494811,0.292494811,0.266434799,0.292494811,0.266434799,0,0,0,0,7.570085985,76.07382186,75.34337658,267673300
3.5,0,0.291834323,0.291834323,0.265873177,0.291834323,0.265873177,0,0,0,0,7.55528948,75.9927529,75.27864771,268440300
3.51,0,0.291176586,0.291176586,0.265314306,0.291176586,0.265314306,0,0,0,0,7.540527845,75.91182716,75.21391182,269207300
3.52,0,0.290521578,0.290521578,0.264758164,0.290521578,0.264758164,0,0,0,0,7.525801082,75.83115179,75.14926693,269974200
3.53,0,0.289869295,0.289869295,0.264204747,0.289869295,0.264204747,0,0,0,0,7.511108786,75.75067496,75.08466505,270741200
3.54,0,0.289219703,0.289219703,0.263654021,0.289219703,0.263654021,0,0,0,0,7.496447637,75.67032107,75.02003582,271508200
3.55,0,0.28857282,0.28857282,0.263106003,0.28857282,0.263106003,0,0,0,0,7.481821252,75.59021973,74.9554986,272275200
3.56,0,0.287928612,0.287928612,0.262560662,0.287928612,0.262560662,0,0,0,0,7.467233267,75.51030035,74.89098824,273042100
3.57,0,0.287287067,0.287287067,0.262017983,0.287287067,0.262017983,0,0,0,0,7.452676328,75.4305582,74.82649933,273809100
3.58,0,0.286648191,0.286648191,0.261477972,0.286648191,0.261477972,0,0,0,0,7.438154549,75.35107915,74.76211133,274576100
3.59,0,0.286011939,0.286011939,0.260940586,0.286011939,0.260940586,0,0,0,0,7.429509745,75.27174801,74.69191798,275343000
3.6,0,0.285378332,0.285378332,0.260405845,0.285378332,0.260405845,0,0,0,0,7.424635069,75.19263511,74.61819957,276110000
3.61,0,0.284747333,0.284747333,0.259873712,0.284747333,0.259873712,0,0,0,0,7.419791532,75.11370475,74.54465982,276877000
3.62,0,0.28411894,0.28411894,0.259344185,0.28411894,0.259344185,0,0,0,0,7.414982952,75.03498808,74.47132785,277644000
3.63,0,0.283493141,0.283493141,0.258817252,0.283493141,0.258817252,0,0,0,0,7.410212774,74.9565152,74.39823172,278410900
3.64,0,0.282869924,0.282869924,0.2582929,0.282869924,0.2582929,0,0,0,0,7.405473729,74.87823257,74.32532116,279177900
3.65,0,0.282249262,0.282249262,0.257771104,0.282249262,0.257771104,0,0,0,0,7.40076601,74.80008792,74.25254768,279944900
3.66,0,0.281631155,0.281631155,0.257251864,0.281631155,0.257251864,0,0,0,0,7.396096693,74.72224572,74.18006414,280711900
3.67,0,0.281015598,0.281015598,0.256735173,0.281015598,0.256735173,0,0,0,0,7.391458306,74.64459683,74.10776874,281478800
3.68,0,0.280402571,0.280402571,0.256221011,0.280402571,0.256221011,0,0,0,0,7.38685518,74.56711548,74.03563786,282245800
3.69,0,0.279792048,0.279792048,0.255709354,0.279792048,0.255709354,0,0,0,0,7.382286723,74.48991337,73.96377485,283012800
3.7,0,0.279184037,0.279184037,0.255200209,0.279184037,0.255200209,0,0,0,0,7.377749688,74.41285655,73.89205531,283779700
3.71,0,0.278578505,0.278578505,0.254693542,0.278578505,0.254693542,0,0,0,0,7.373247314,74.33603193,73.82055987,284546700
3.72,0,0.27797547,0.27797547,0.254189373,0.27797547,0.254189373,0,0,0,0,7.368779906,74.25943401,73.7492834,285313700
3.73,0,0.277374876,0.277374876,0.253687645,0.277374876,0.253687645,0,0,0,0,7.364344019,74.18309298,73.67825352,286080700
3.74,0,0.276776754,0.276776754,0.253188389,0.276776754,0.253188389,0,0,0,0,7.359939171,74.1069052,73.60737413,286847600
3.75,0,0.276181069,0.276181069,0.25269157,0.276181069,0.25269157,0,0,0,0,7.35557271,74.03097785,73.53674491,287614600
