Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
39.33941,0.2844783,0,0.5888411,0,0,43.42574,0.9936163,0,58.66396,95.31544,9.162871,-32.59574887,-32.59201222,-0.493542139,288.5033642,213.8433068,193.6626708,47.8351,47.8351,36364.1,8720.397
39.3494,0.2842395,0,0.5888638,0,0,43.42574,0.9918433,0,58.66396,95.31544,9.162871,-32.59439179,-32.59066217,-0.49306718,288.2585688,213.5174002,193.6577402,47.79235,47.79235,36366.23,8722.334
39.3594,0.2840009,0,0.5888864,0,0,43.42574,0.990074,0,58.66396,95.31544,9.162871,-32.59304417,-32.58932157,-0.492593005,288.0139443,213.191507,193.6528142,47.74952,47.74952,36368.37,8724.271
39.3694,0.2837624,0,0.5889091,0,0,43.42574,0.9883066,0,58.66396,95.31544,9.162871,-32.59169307,-32.58797748,-0.492118861,287.7694908,212.8656272,193.647893,47.70662,47.70662,36370.5,8726.207
39.3794,0.2835241,0,0.5889317,0,0,43.42574,0.9865428,0,58.66396,95.31544,9.162871,-32.59034795,-32.58663936,-0.491645229,287.5252191,212.5397608,193.6429766,47.66364,47.66364,36372.62,8728.144
39.3894,0.2832859,0,0.5889542,0,0,43.42574,0.9847821,0,58.66396,95.31544,9.162871,-32.58900136,-32.58529974,-0.491172311,287.2811194,212.2139078,193.6380649,47.6206,47.6206,36374.74,8730.08
39.39939,0.283048,0,0.5889767,0,0,43.42574,0.9830246,0,58.66396,95.31544,9.162871,-32.58765577,-32.58396112,-0.49069982,287.0372022,211.8880682,193.6331579,47.57748,47.57748,36376.86,8732.017
39.40939,0.2828102,0,0.5889993,0,0,43.42574,0.98127,0,58.66396,95.31544,9.162871,-32.58631516,-32.58262747,-0.490227717,286.7934474,211.5622419,193.6282556,47.53429,47.53429,36378.98,8733.953
39.41939,0.2825725,0,0.5890217,0,0,43.42574,0.9795181,0,58.66396,95.31544,9.162871,-32.58497159,-32.58129083,-0.489756057,286.549876,211.236429,193.623358,47.49103,47.49103,36381.09,8735.89
39.42939,0.282335,0,0.5890442,0,0,43.42574,0.9777696,0,58.66396,95.31544,9.162871,-32.58363498,-32.57996115,-0.489284978,286.3064883,210.9106294,193.6184652,47.4477,47.4477,36383.2,8737.826
39.43939,0.2820977,0,0.5890666,0,0,43.42574,0.9760242,0,58.66396,95.31544,9.162871,-32.58229839,-32.57863147,-0.488814397,286.0632642,210.5848431,193.613577,47.40429,47.40429,36385.3,8739.763
39.44939,0.2818606,0,0.589089,0,0,43.42574,0.974282,0,58.66396,95.31544,9.162871,-32.5809628,-32.57730279,-0.488344335,285.8202246,210.2590701,193.6086936,47.36081,47.36081,36387.41,8741.699
39.45938,0.2816236,0,0.5891114,0,0,43.42574,0.9725422,0,58.66396,95.31544,9.162871,-32.57963517,-32.57598205,-0.487874413,285.5773699,209.9333103,193.6038148,47.31726,47.31726,36389.5,8743.636
39.46938,0.2813868,0,0.5891338,0,0,43.42574,0.9708062,0,58.66396,95.31544,9.162871,-32.57830706,-32.57466081,-0.487405531,285.3346799,209.6075637,193.5989408,47.27364,47.27364,36391.6,8745.571
39.47938,0.2811501,0,0.5891561,0,0,43.42574,0.9690728,0,58.66396,95.31544,9.162871,-32.57697797,-32.57333858,-0.486936648,285.0921756,209.2818303,193.5940714,47.22994,47.22994,36393.7,8747.507
39.48938,0.2809137,0,0.5891784,0,0,43.42574,0.9673419,0,58.66396,95.31544,9.162871,-32.57565833,-32.57202579,-0.486468317,284.8498471,208.9561101,193.5892067,47.18617,47.18617,36395.79,8749.442
39.49938,0.2806773,0,0.5892007,0,0,43.42574,0.9656146,0,58.66396,95.31544,9.162871,-32.57433423,-32.57070853,-0.486000498,284.6077052,208.630403,193.5843467,47.14232,47.14232,36397.87,8751.378
39.50938,0.2804412,0,0.589223,0,0,43.42574,0.9638909,0,58.66396,95.31544,9.162871,-32.57300766,-32.56938878,-0.485533494,284.3657398,208.3047091,193.5794914,47.0984,47.0984,36399.95,8753.313
39.51937,0.2802052,0,0.5892452,0,0,43.42574,0.9621699,0,58.66396,95.31544,9.162871,-32.57169253,-32.56808046,-0.485066739,284.1239515,207.9790283,193.5746407,47.05441,47.05441,36402.03,8755.249
39.52937,0.2799694,0,0.5892674,0,0,43.42574,0.9604517,0,58.66396,95.31544,9.162871,-32.57037443,-32.56676916,-0.484600364,283.8823404,207.6533606,193.5697947,47.01035,47.01035,36404.11,8757.185
39.53937,0.2797338,0,0.5892895,0,0,43.42574,0.9587364,0,58.66396,95.31544,9.162871,-32.56905883,-32.56546034,-0.484134469,283.6409176,207.327706,193.5649534,46.96621,46.96621,36406.18,8759.12
39.54937,0.2794983,0,0.5893117,0,0,43.42574,0.9570243,0,58.66396,95.31544,9.162871,-32.5677502,-32.56415847,-0.483669251,283.3996729,207.0020645,193.5601167,46.92199,46.92199,36408.25,8761.056
39.55937,0.279263,0,0.5893338,0,0,43.42574,0.9553152,0,58.66396,95.31544,9.162871,-32.56643661,-32.56285164,-0.483204412,283.1586068,206.6764359,193.5552847,46.8777,46.8777,36410.32,8762.991
39.56937,0.2790279,0,0.5893559,0,0,43.42574,0.9536089,0,58.66396,95.31544,9.162871,-32.5651285,-32.56155027,-0.482739915,282.9177301,206.3508205,193.5504573,46.83334,46.83334,36412.38,8764.927
39.57936,0.2787929,0,0.5893779,0,0,43.42574,0.9519061,0,58.66396,95.31544,9.162871,-32.56382189,-32.56025039,-0.482276116,282.6770327,206.025218,193.5456345,46.78891,46.78891,36414.44,8766.862
39.58936,0.2785582,0,0.5894,0,0,43.42574,0.9502059,0,58.66396,95.31544,9.162871,-32.56251579,-32.55895101,-0.481812597,282.4365152,205.6996285,193.5408164,46.7444,46.7444,36416.5,8768.798
39.59936,0.2783236,0,0.589422,0,0,43.42574,0.9485088,0,58.66396,95.31544,9.162871,-32.56121517,-32.5576571,-0.481349675,282.1961777,205.3740519,193.5360029,46.69981,46.69981,36418.55,8770.733
39.60936,0.2780891,0,0.589444,0,0,43.42574,0.9468147,0,58.66396,95.31544,9.162871,-32.55992051,-32.55636914,-0.480887118,281.9560314,205.0484882,193.531194,46.65515,46.65515,36420.61,8772.669
39.61936,0.2778549,0,0.589466,0,0,43.42574,0.9451233,0,58.66396,95.31544,9.162871,-32.55861396,-32.55506926,-0.480424996,281.716066,204.7229375,193.5263897,46.61041,46.61041,36422.65,8774.604
39.62936,0.2776208,0,0.5894879,0,0,43.42574,0.9434358,0,58.66396,95.31544,9.162871,-32.55731884,-32.55378081,-0.479963805,281.4762925,204.3973997,193.5215901,46.56561,46.56561,36424.7,8776.54
39.63935,0.2773869,0,0.5895098,0,0,43.42574,0.9417503,0,58.66396,95.31544,9.162871,-32.55603267,-32.55250129,-0.479502575,281.2367008,204.0718747,193.5167951,46.52071,46.52071,36426.73,8778.476
39.64935,0.2771532,0,0.5895317,0,0,43.42574,0.9400689,0,58.66396,95.31544,9.162871,-32.5547346,-32.55120986,-0.479042409,280.9972914,203.7463626,193.5120047,46.47576,46.47576,36428.77,8780.411
39.65935,0.2769196,0,0.5895535,0,0,43.42574,0.9383897,0,58.66396,95.31544,9.162871,-32.55344647,-32.54992836,-0.478582211,280.7580646,203.4208633,193.5072188,46.43072,46.43072,36430.81,8782.347
39.66935,0.2766862,0,0.5895753,0,0,43.42574,0.9367135,0,58.66396,95.31544,9.162871,-32.55215935,-32.54864785,-0.478122526,280.5190313,203.0953769,193.5024376,46.3856,46.3856,36432.84,8784.281
39.67935,0.276453,0,0.5895971,0,0,43.42574,0.9350407,0,58.66396,95.31544,9.162871,-32.55086578,-32.54736089,-0.4776635,280.2801816,202.7699033,193.497661,46.34042,46.34042,36434.87,8786.216
39.68935,0.27622,0,0.5896189,0,0,43.42574,0.9333705,0,58.66396,95.31544,9.162871,-32.54958713,-32.54608883,-0.477204909,280.0415157,202.4444424,193.4928889,46.29515,46.29515,36436.89,8788.15
39.69934,0.2759871,0,0.5896406,0,0,43.42574,0.9317036,0,58.66396,95.31544,9.162871,-32.54830999,-32.54481825,-0.476746994,279.8030446,202.1189942,193.4881215,46.24981,46.24981,36438.91,8790.085
39.70934,0.2757544,0,0.5896623,0,0,43.42574,0.9300397,0,58.66396,95.31544,9.162871,-32.5470259,-32.54354073,-0.476289326,279.5647477,201.7935588,193.4833586,46.2044,46.2044,36440.93,8792.02
39.71934,0.2755219,0,0.589684,0,0,43.42574,0.9283786,0,58.66396,95.31544,9.162871,-32.54574976,-32.54227115,-0.475832109,279.326657,201.4681361,193.4786002,46.1589,46.1589,36442.95,8793.954
39.72934,0.2752896,0,0.5897056,0,0,43.42574,0.9267203,0,58.66396,95.31544,9.162871,-32.54447315,-32.54100107,-0.475375419,279.0887413,201.1427261,193.4738465,46.11333,46.11333,36444.96,8795.889
39.73934,0.2750575,0,0.5897273,0,0,43.42574,0.9250655,0,58.66396,95.31544,9.162871,-32.54319506,-32.53972951,-0.474919312,278.8510222,200.8173288,193.4690973,46.06769,46.06769,36446.96,8797.823
39.74934,0.2748255,0,0.5897489,0,0,43.42574,0.9234137,0,58.66396,95.31544,9.162871,-32.5419304,-32.53847135,-0.474463911,278.6134894,200.4919441,193.4643527,46.02196,46.02196,36448.97,8799.758
39.75933,0.2745937,0,0.5897704,0,0,43.42574,0.9217643,0,58.66396,95.31544,9.162871,-32.54065432,-32.53720177,-0.474008509,278.3761435,200.1665721,193.4596126,45.97616,45.97616,36450.97,8801.692
39.76933,0.2743621,0,0.589792,0,0,43.42574,0.9201183,0,58.66396,95.31544,9.162871,-32.5393862,-32.53594014,-0.473553907,278.1389955,199.8412127,193.454877,45.93029,45.93029,36452.97,8803.627
39.77933,0.2741307,0,0.5898135,0,0,43.42574,0.9184753,0,58.66396,95.31544,9.162871,-32.53812157,-32.53468199,-0.473099748,277.9020351,199.5158659,193.450146,45.88433,45.88433,36454.96,8805.562
39.78933,0.2738994,0,0.5898349,0,0,43.42574,0.9168354,0,58.66396,95.31544,9.162871,-32.53686093,-32.53342781,-0.472646101,277.6652628,199.1905316,193.4454196,45.8383,45.8383,36456.96,8807.496
39.79933,0.2736683,0,0.5898564,0,0,43.42574,0.9151976,0,58.66396,95.31544,9.162871,-32.53559682,-32.53217015,-0.472192702,277.4286896,198.8652099,193.4406977,45.79219,45.79219,36458.95,8809.431
39.80933,0.2734375,0,0.5898778,0,0,43.42574,0.9135634,0,58.66396,95.31544,9.162871,-32.53433273,-32.53091249,-0.471739901,277.1922948,198.5399008,193.4359803,45.74601,45.74601,36460.93,8811.365
39.81932,0.2732067,0,0.5898992,0,0,43.42574,0.9119325,0,58.66396,95.31544,9.162871,-32.53308256,-32.52966874,-0.47128779,276.9561106,198.2146041,193.4312674,45.69975,45.69975,36462.91,8813.3
39.82932,0.2729762,0,0.5899206,0,0,43.42574,0.9103045,0,58.66396,95.31544,9.162871,-32.53182445,-32.52841704,-0.470836215,276.7201056,197.88932,193.426559,45.6534,45.6534,36464.89,8815.234
39.83932,0.2727459,0,0.5899419,0,0,43.42574,0.9086791,0,58.66396,95.31544,9.162871,-32.53056933,-32.52716833,-0.470384881,276.4843016,197.5640483,193.4218552,45.60698,45.60698,36466.87,8817.169
39.84932,0.2725157,0,0.5899632,0,0,43.42574,0.9070568,0,58.66396,95.31544,9.162871,-32.52931721,-32.52592259,-0.46993402,276.2486882,197.2387891,193.4171558,45.56048,45.56048,36468.84,8819.104
39.85932,0.2722858,0,0.5899845,0,0,43.42574,0.9054375,0,58.66396,95.31544,9.162871,-32.52806957,-32.52468132,-0.469483795,276.0132659,196.9135423,193.412461,45.51391,45.51391,36470.81,8821.038
39.86932,0.272056,0,0.5900058,0,0,43.42574,0.9038211,0,58.66396,95.31544,9.162871,-32.52682344,-32.52344154,-0.46903409,275.7780458,196.5883079,193.4077706,45.46725,45.46725,36472.77,8822.973
39.87931,0.2718264,0,0.590027,0,0,43.42574,0.902208,0,58.66396,95.31544,9.162871,-32.52557732,-32.52220177,-0.468584921,275.5430178,196.2630859,193.4030848,45.42052,45.42052,36474.73,8824.906
39.88931,0.2715969,0,0.5900481,0,0,43.42574,0.9005978,0,58.66396,95.31544,9.162871,-32.52433468,-32.52096547,-0.468136218,275.3081821,195.9378762,193.3984034,45.37371,45.37371,36476.7,8826.84
39.89931,0.2713677,0,0.5900694,0,0,43.42574,0.8989897,0,58.66396,95.31544,9.162871,-32.52309057,-32.51972768,-0.467687708,275.0735394,195.6126789,193.3937266,45.32682,45.32682,36478.65,8828.773
39.90931,0.2711386,0,0.5900905,0,0,43.42574,0.8973855,0,58.66396,95.31544,9.162871,-32.52184697,-32.51849039,-0.467239998,274.8391007,195.287494,193.3890542,45.27985,45.27985,36480.61,8830.707
39.91931,0.2709098,0,0.5901116,0,0,43.42574,0.8957836,0,58.66396,95.31544,9.162871,-32.52061281,-32.51726253,-0.466792505,274.6048558,194.9623214,193.3843862,45.2328,45.2328,36482.55,8832.641
39.92931,0.2706811,0,0.5901327,0,0,43.42574,0.8941855,0,58.66396,95.31544,9.162871,-32.5193747,-32.5160307,-0.466346022,274.3708158,194.6371611,193.3797228,45.18568,45.18568,36484.5,8834.574
39.9393,0.2704526,0,0.5901537,0,0,43.42574,0.8925896,0,58.66396,95.31544,9.162871,-32.51814107,-32.51480334,-0.465899577,274.1369597,194.3120131,193.3750638,45.13847,45.13847,36486.44,8836.508
39.9493,0.2702243,0,0.5901747,0,0,43.42574,0.8909971,0,58.66396,95.31544,9.162871,-32.51691192,-32.51358045,-0.465453815,273.9033094,193.9868773,193.3704092,45.09118,45.09118,36488.38,8838.441
39.9593,0.2699962,0,0.5901957,0,0,43.42574,0.8894075,0,58.66396,95.31544,9.162871,-32.51568428,-32.51235905,-0.465008487,273.6698547,193.6617537,193.3657592,45.04382,45.04382,36490.32,8840.375
39.9693,0.2697683,0,0.5902166,0,0,43.42574,0.8878205,0,58.66396,95.31544,9.162871,-32.51445516,-32.51113617,-0.46456368,273.4366067,193.3366424,193.3611135,44.99638,44.99638,36492.25,8842.309
39.9793,0.2695406,0,0.5902376,0,0,43.42574,0.8862367,0,58.66396,95.31544,9.162871,-32.51322754,-32.50991477,-0.464119322,273.2035552,193.0115432,193.3564723,44.94885,44.94885,36494.18,8844.242
39.9893,0.269313,0,0.5902584,0,0,43.42574,0.8846558,0,58.66396,95.31544,9.162871,-32.51200589,-32.50869933,-0.463675508,272.9707005,192.6864562,193.3518356,44.90125,44.90125,36496.11,8846.176
39.99929,0.2690856,0,0.5902793,0,0,43.42574,0.8830777,0,58.66396,95.31544,9.162871,-32.51078276,-32.5074824,-0.463232028,272.7380432,192.3613814,193.3472032,44.85356,44.85356,36498.03,8848.109
40.00929,0.2688585,0,0.5903001,0,0,43.42574,0.8815028,0,58.66396,95.31544,9.162871,-32.50956264,-32.50626845,-0.462789409,272.5055945,192.0363187,193.3425754,44.80579,44.80579,36499.95,8850.043
40.01929,0.2686315,0,0.5903209,0,0,43.42574,0.8799307,0,58.66396,95.31544,9.162871,-32.50834003,-32.50505202,-0.462347016,272.2733441,191.7112682,193.3379519,44.75795,44.75795,36501.87,8851.977
40.02929,0.2684047,0,0.5903417,0,0,43.42574,0.8783616,0,58.66396,95.31544,9.162871,-32.50713036,-32.5038485,-0.461905235,272.0412924,191.3862297,193.3333328,44.71002,44.71002,36503.79,8853.91
40.03929,0.2681781,0,0.5903625,0,0,43.42574,0.876795,0,58.66396,95.31544,9.162871,-32.50591374,-32.50263803,-0.461463687,271.8094506,191.0612034,193.3287182,44.66202,44.66202,36505.7,8855.844
40.04929,0.2679517,0,0.5903832,0,0,43.42574,0.8752317,0,58.66396,95.31544,9.162871,-32.50470011,-32.50143054,-0.461022838,271.5778085,190.7361891,193.324108,44.61393,44.61393,36507.6,8857.777
40.05928,0.2677255,0,0.5904039,0,0,43.42574,0.8736719,0,58.66396,95.31544,9.162871,-32.50349246,-32.50022901,-0.460582726,271.3463665,190.4111868,193.3195021,44.56576,44.56576,36509.5,8859.711
40.06928,0.2674995,0,0.5904245,0,0,43.42574,0.8721145,0,58.66396,95.31544,9.162871,-32.5022883,-32.49903096,-0.46014294,271.1151249,190.0861965,193.3149007,44.51751,44.51751,36511.41,8861.645
40.07928,0.2672737,0,0.5904451,0,0,43.42574,0.8705596,0,58.66396,95.31544,9.162871,-32.50107968,-32.49782844,-0.459703332,270.8840953,189.7612182,193.3103037,44.46918,44.46918,36513.3,8863.578
40.08928,0.2670481,0,0.5904657,0,0,43.42574,0.8690084,0,58.66396,95.31544,9.162871,-32.49987653,-32.49663138,-0.459264679,270.6532671,189.4362519,193.305711,44.42077,44.42077,36515.2,8865.511
40.09928,0.2668226,0,0.5904863,0,0,43.42574,0.8674595,0,58.66396,95.31544,9.162871,-32.49866943,-32.49543034,-0.45882622,270.4226409,189.1112976,193.3011228,44.37228,44.37228,36517.09,8867.443
40.10928,0.2665974,0,0.5905068,0,0,43.42574,0.8659139,0,58.66396,95.31544,9.162871,-32.49747227,-32.49423924,-0.458388398,270.1922279,188.7863552,193.2965389,44.3237,44.3237,36518.98,8869.376
40.11927,0.2663724,0,0.5905273,0,0,43.42574,0.864371,0,58.66396,95.31544,9.162871,-32.49626717,-32.4930402,-0.457950971,269.9620179,188.4614248,193.2919594,44.27504,44.27504,36520.86,8871.309
40.12927,0.2661475,0,0.5905477,0,0,43.42574,0.8628314,0,58.66396,95.31544,9.162871,-32.49507997,-32.49185903,-0.457514297,269.7320111,188.1365062,193.2873842,44.2263,44.2263,36522.74,8873.241
40.13927,0.2659228,0,0.5905682,0,0,43.42574,0.8612946,0,58.66396,95.31544,9.162871,-32.49388236,-32.49066743,-0.457078019,269.5022081,187.8115996,193.2828135,44.17749,44.17749,36524.62,8875.174
40.14927,0.2656984,0,0.5905886,0,0,43.42574,0.8597603,0,58.66396,95.31544,9.162871,-32.49268872,-32.48947981,-0.456642114,269.2726204,187.4867048,193.278247,44.12858,44.12858,36526.5,8877.106
40.15927,0.2654741,0,0.590609,0,0,43.42574,0.8582292,0,58.66396,95.31544,9.162871,-32.49149361,-32.4882907,-0.45620672,269.0432374,187.1618219,193.273685,44.0796,44.0796,36528.37,8879.039
40.16927,0.2652501,0,0.5906293,0,0,43.42574,0.8567011,0,58.66396,95.31544,9.162871,-32.49030696,-32.48711003,-0.45577194,268.8140706,186.8369508,193.2691272,44.03053,44.03053,36530.23,8880.972
40.17926,0.2650262,0,0.5906496,0,0,43.42574,0.8551762,0,58.66396,95.31544,9.162871,-32.4891228,-32.48593184,-0.455337928,268.5850985,186.5120915,193.2645739,43.98138,43.98138,36532.1,8882.904
40.18926,0.2648026,0,0.5906699,0,0,43.42574,0.8536537,0,58.66396,95.31544,9.162871,-32.48793518,-32.48475018,-0.454903924,268.3563435,186.187244,193.2600248,43.93215,43.93215,36533.96,8884.837
40.19926,0.2645791,0,0.5906901,0,0,43.42574,0.8521343,0,58.66396,95.31544,9.162871,-32.48675005,-32.483571,-0.454470727,268.1277952,185.8624083,193.2554801,43.88283,43.88283,36535.82,8886.77
40.20926,0.2643558,0,0.5907103,0,0,43.42574,0.8506176,0,58.66396,95.31544,9.162871,-32.48557238,-32.48239928,-0.454037802,267.899465,185.5375843,193.2509397,43.83344,43.83344,36537.68,8888.702
40.21926,0.2641328,0,0.5907305,0,0,43.42574,0.8491037,0,58.66396,95.31544,9.162871,-32.48438927,-32.48122208,-0.453605443,267.6713314,185.2127721,193.2464037,43.78395,43.78395,36539.53,8890.635
40.22926,0.2639099,0,0.5907507,0,0,43.42574,0.8475931,0,58.66396,95.31544,9.162871,-32.48322106,-32.48005979,-0.453173736,267.4434168,184.8879715,193.241872,43.73439,43.73439,36541.38,8892.567
40.23925,0.2636873,0,0.5907708,0,0,43.42574,0.8460851,0,58.66396,95.31544,9.162871,-32.48204443,-32.47888906,-0.452742332,267.2157218,184.5631826,193.2373445,43.68474,43.68474,36543.22,8894.5
40.24925,0.2634648,0,0.5907909,0,0,43.42574,0.8445806,0,58.66396,95.31544,9.162871,-32.48086731,-32.47771783,-0.452311844,266.9882249,184.2384054,193.2328214,43.63501,43.63501,36545.06,8896.433
40.25925,0.2632425,0,0.590811,0,0,43.42574,0.8430786,0,58.66396,95.31544,9.162871,-32.47969616,-32.47655256,-0.451881596,266.7609485,183.9136399,193.2283026,43.5852,43.5852,36546.9,8898.365
40.26925,0.2630205,0,0.590831,0,0,43.42574,0.8415794,0,58.66396,95.31544,9.162871,-32.478529,-32.47539126,-0.451451729,266.5338821,183.588886,193.2237881,43.53529,43.53529,36548.74,8900.298
40.27925,0.2627986,0,0.5908509,0,0,43.42574,0.8400829,0,58.66396,95.31544,9.162871,-32.47735391,-32.47422202,-0.451022498,266.3070373,183.2641438,193.2192779,43.48531,43.48531,36550.57,8902.23
40.28925,0.262577,0,0.5908709,0,0,43.42574,0.8385898,0,58.66396,95.31544,9.162871,-32.47619422,-32.47306817,-0.450593903,266.0803924,182.9394131,193.2147719,43.43525,43.43525,36552.4,8904.163
40.29924,0.2623555,0,0.5908908,0,0,43.42574,0.8370992,0,58.66396,95.31544,9.162871,-32.47502859,-32.47190836,-0.450165541,265.8539701,182.6146941,193.2102703,43.38509,43.38509,36554.22,8906.095
40.30924,0.2621343,0,0.5909107,0,0,43.42574,0.835612,0,58.66396,95.31544,9.162871,-32.47386495,-32.47075054,-0.449738103,265.6277708,182.2899866,193.2057729,43.33486,43.33486,36556.05,8908.026
40.31924,0.2619133,0,0.5909306,0,0,43.42574,0.8341271,0,58.66396,95.31544,9.162871,-32.47270977,-32.46960116,-0.449310719,265.4017729,181.9652906,193.2012798,43.28454,43.28454,36557.87,8909.958
40.32924,0.2616924,0,0.5909504,0,0,43.42574,0.8326452,0,58.66396,95.31544,9.162871,-32.47155113,-32.46844831,-0.448884026,265.175999,181.6406061,193.1967909,43.23414,43.23414,36559.68,8911.89
40.33924,0.2614718,0,0.5909702,0,0,43.42574,0.8311664,0,58.66396,95.31544,9.162871,-32.47039548,-32.46729844,-0.448458,264.9504386,181.3159331,193.1923063,43.18365,43.18365,36561.5,8913.821
40.34924,0.2612514,0,0.59099,0,0,43.42574,0.8296904,0,58.66396,95.31544,9.162871,-32.46923835,-32.46614708,-0.44803223,264.7250921,180.9912716,193.187826,43.13308,43.13308,36563.3,8915.753
40.35923,0.2610312,0,0.5910097,0,0,43.42574,0.8282176,0,58.66396,95.31544,9.162871,-32.46808719,-32.46500167,-0.447607229,264.4999711,180.6666216,193.18335,43.08242,43.08242,36565.11,8917.685
40.36923,0.2608112,0,0.5910294,0,0,43.42574,0.8267471,0,58.66396,95.31544,9.162871,-32.46693654,-32.46385677,-0.447182523,264.2750652,180.3419831,193.1788781,43.03167,43.03167,36566.92,8919.616
40.37923,0.2605914,0,0.5910491,0,0,43.42574,0.8252795,0,58.66396,95.31544,9.162871,-32.46579186,-32.46271782,-0.446758313,264.0503746,180.0173559,193.1744105,42.98085,42.98085,36568.72,8921.548
40.38923,0.2603718,0,0.5910687,0,0,43.42574,0.823815,0,58.66396,95.31544,9.162871,-32.46463826,-32.46156994,-0.44633467,263.8259111,179.6927402,193.1699472,42.92993,42.92993,36570.52,8923.479
40.39923,0.2601524,0,0.5910883,0,0,43.42574,0.8223533,0,58.66396,95.31544,9.162871,-32.4634951,-32.46043248,-0.445911585,263.601653,179.3681359,193.1654881,42.87893,42.87893,36572.31,8925.411
40.40923,0.2599333,0,0.5911078,0,0,43.42574,0.8208947,0,58.66396,95.31544,9.162871,-32.4623584,-32.45930148,-0.445489021,263.3776228,179.0435429,193.1610332,42.82785,42.82785,36574.1,8927.343
