# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),Thrust (N),Drag force (N),Drag coefficient (?),Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
10.712,1868.4,129.01,-13.028,132.21,13.05,313.65,0.11111,313.65,0.020296,28.884,0.75641,28.61,-80.597,9.7827,0.015162,0,0.90622,-0.018597,22226,0,34.302,0.10572,266.2,205.97,4.2973,0.40279,23953996,0,73.906,0.60824,0.60824,0.36241,0.10473,0.14109,0.0026786,0.011139,-2.3417e-4,0,0,0,0,1.3291e-4,0.017046,14.016,154.28,77.396,0.041261,NaN,-5.0691,693.48,328.23,0.01,1.0916
10.722,1869.7,128.88,-13.021,132.08,13.043,313.94,0.11131,313.94,0.020315,28.876,0.75539,28.61,-80.597,9.7827,0.015226,0,0.90944,-0.01884,22226,0,34.302,0.10572,266.2,205.97,4.2971,0.40241,23928135,0,73.748,0.6082,0.6082,0.36242,0.10472,0.14105,0.0026899,0.011666,-1.1502e-4,0,0,0,0,1.3412e-4,0.017029,14.016,154.28,77.387,0.04133,NaN,-5.0775,693.37,328.22,0.01,1.0923
10.732,1870.9,128.75,-13.014,131.95,13.036,314.22,0.11151,314.22,0.020333,28.869,0.75434,28.61,-80.597,9.7827,0.015273,0,0.91265,-0.019116,22226,0,34.302,0.10572,266.2,205.97,4.297,0.40202,23902295,0,73.59,0.60816,0.60816,0.36244,0.10471,0.14101,0.0026982,0.011911,4.592e-4,0,0,0,0,1.3533e-4,0.017013,14.016,154.28,77.378,0.041397,NaN,-5.0859,693.25,328.22,0.01,1.0932
10.742,1872.2,128.62,-13.007,131.82,13.029,314.51,0.11171,314.51,0.020351,28.861,0.75329,28.61,-80.597,9.7827,0.015304,0,0.91586,-0.01928,22226,0,34.302,0.10572,266.2,205.97,4.2969,0.40164,23876476,0,73.432,0.60812,0.60812,0.36245,0.1047,0.14097,0.0027035,0.011518,-4.3215e-4,0,0,0,0,1.3655e-4,0.016996,14.016,154.28,77.368,0.041461,NaN,-5.0943,693.14,328.21,0.01,1.0941
10.752,1873.5,128.49,-13,131.69,13.022,314.8,0.11191,314.8,0.020369,28.854,0.75222,28.61,-80.597,9.7827,0.015318,0,0.91914,-0.019417,22226,0,34.302,0.10572,266.2,205.97,4.2968,0.40125,23850677,0,73.275,0.60808,0.60808,0.36246,0.10469,0.14093,0.0027059,0.011134,3.0337e-5,0,0,0,0,1.378e-4,0.01698,14.016,154.28,77.359,0.041519,NaN,-5.1026,693.03,328.21,0.01,1.0949
10.762,1874.8,128.36,-12.993,131.56,13.015,315.09,0.11212,315.09,0.020387,28.846,0.75114,28.61,-80.597,9.7827,0.015315,0,0.92239,-0.019485,22226,0,34.302,0.10572,266.2,205.97,4.2967,0.40087,23824899,0,73.118,0.60804,0.60804,0.36247,0.10468,0.14089,0.0027054,0.011344,1.42e-4,0,0,0,0,1.3905e-4,0.016964,14.016,154.28,77.35,0.041574,NaN,-5.111,692.92,328.2,0.01,1.0958
10.772,1876.1,128.23,-12.986,131.44,13.008,315.38,0.11232,315.38,0.020405,28.839,0.75004,28.61,-80.597,9.7827,0.015296,0,0.9256,-0.019567,22226,0,34.302,0.10572,266.2,205.97,4.2966,0.40048,23799141,0,72.961,0.608,0.608,0.36248,0.10467,0.14085,0.0027019,0.011276,-4.9578e-4,0,0,0,0,1.4029e-4,0.016947,14.016,154.28,77.341,0.041624,NaN,-5.1193,692.81,328.2,0.01,1.0966
10.782,1877.4,128.1,-12.979,131.31,13.001,315.67,0.11252,315.67,0.020423,28.831,0.74894,28.61,-80.597,9.7827,0.01526,0,0.92883,-0.019578,22226,0,34.302,0.10572,266.19,205.97,4.2965,0.4001,23773404,0,72.804,0.60796,0.60796,0.36249,0.10466,0.14081,0.0026956,0.01153,2.6526e-4,0,0,0,0,1.4155e-4,0.016931,14.016,154.28,77.331,0.041669,NaN,-5.1276,692.7,328.19,0.01,1.0971
10.792,1878.6,127.97,-12.972,131.18,12.994,315.96,0.11272,315.96,0.020441,28.824,0.74782,28.61,-80.597,9.7827,0.015209,0,0.93201,-0.019635,22226,0,34.302,0.10572,266.19,205.97,4.2965,0.39971,23747688,0,72.648,0.60792,0.60792,0.3625,0.10464,0.14077,0.0026864,0.011341,3.3825e-4,0,0,0,0,1.428e-4,0.016914,14.016,154.28,77.322,0.041711,NaN,-5.136,692.58,328.19,0.01,1.0977
10.802,1879.9,127.84,-12.965,131.05,12.987,316.24,0.11293,316.24,0.020459,28.816,0.74669,28.61,-80.597,9.7827,0.015142,0,0.93515,-0.019637,22226,0,34.302,0.10572,266.19,205.97,4.2964,0.39933,23721992,0,72.492,0.60788,0.60788,0.36252,0.10463,0.14073,0.0026746,0.011141,4.1263e-4,0,0,0,0,1.4404e-4,0.016898,14.016,154.28,77.313,0.04175,NaN,-5.1443,692.47,328.18,0.01,1.0985
10.812,1881.2,127.71,-12.958,130.92,12.98,316.53,0.11313,316.53,0.020478,28.809,0.74555,28.61,-80.597,9.7827,0.01506,0,0.93834,-0.019697,22226,0,34.302,0.10572,266.19,205.97,4.2963,0.39894,23696316,0,72.336,0.60784,0.60784,0.36253,0.10462,0.14069,0.00266,0.010931,-1.744e-4,0,0,0,0,1.4531e-4,0.016882,14.016,154.28,77.303,0.041788,NaN,-5.1526,692.36,328.18,0.01,1.0995
10.822,1882.5,127.59,-12.951,130.8,12.973,316.82,0.11333,316.82,0.020496,28.801,0.74439,28.61,-80.597,9.7826,0.014963,0,0.94144,-0.019601,22226,0,34.302,0.10572,266.19,205.97,4.2963,0.39856,23670661,0,72.181,0.6078,0.6078,0.36254,0.10461,0.14065,0.0026427,0.011111,-3.9023e-4,0,0,0,0,1.4656e-4,0.016865,14.016,154.28,77.294,0.041822,NaN,-5.1609,692.25,328.17,0.01,1.1003
10.832,1883.7,127.46,-12.944,130.67,12.966,317.11,0.11354,317.11,0.020514,28.794,0.74323,28.61,-80.597,9.7826,0.014851,0,0.94448,-0.01945,22226,0,34.302,0.10572,266.19,205.97,4.2962,0.39818,23645026,0,72.026,0.60776,0.60776,0.36255,0.1046,0.14061,0.002623,0.010695,2.8371e-4,0,0,0,0,1.478e-4,0.016849,14.016,154.28,77.285,0.04185,NaN,-5.1692,692.14,328.17,0.01,1.1012
10.842,1885,127.33,-12.937,130.54,12.959,317.4,0.11374,317.4,0.020532,28.787,0.74206,28.61,-80.597,9.7826,0.014726,0,0.94757,-0.019301,22226,0,34.302,0.10572,266.19,205.97,4.2961,0.39779,23619411,0,71.871,0.60772,0.60772,0.36256,0.10459,0.14057,0.0026008,0.011063,2.0152e-4,0,0,0,0,1.4906e-4,0.016833,14.016,154.28,77.275,0.041874,NaN,-5.1775,692.03,328.16,0.01,1.1021
10.852,1886.3,127.2,-12.931,130.41,12.952,317.68,0.11394,317.68,0.02055,28.779,0.74088,28.61,-80.597,9.7826,0.014587,0,0.95066,-0.019178,22226,0,34.302,0.10572,266.19,205.97,4.2961,0.39741,23593817,0,71.716,0.60768,0.60768,0.36257,0.10458,0.14053,0.002576,0.010651,-4.7202e-4,0,0,0,0,1.5032e-4,0.016816,14.016,154.28,77.266,0.041895,NaN,-5.1857,691.92,328.16,0.01,1.1029
10.862,1887.6,127.07,-12.924,130.28,12.945,317.97,0.11415,317.97,0.020568,28.772,0.73968,28.61,-80.597,9.7826,0.014434,0,0.95362,-0.018973,22226,0,34.302,0.10572,266.19,205.97,4.296,0.39702,23568243,0,71.562,0.60764,0.60764,0.36258,0.10457,0.14049,0.002549,0.011262,1.5569e-4,0,0,0,0,1.5156e-4,0.0168,14.016,154.28,77.256,0.041913,NaN,-5.194,691.81,328.15,0.01,1.1039
10.872,1888.8,126.94,-12.917,130.16,12.938,318.26,0.11435,318.26,0.020587,28.764,0.73848,28.61,-80.597,9.7826,0.014268,0,0.95656,-0.018818,22226,0,34.302,0.10572,266.19,205.97,4.296,0.39664,23542689,0,71.408,0.6076,0.6076,0.36259,0.10456,0.14045,0.0025196,0.010886,1.3054e-4,0,0,0,0,1.528e-4,0.016784,14.016,154.28,77.247,0.04193,NaN,-5.2022,691.7,328.15,0.01,1.1048
10.882,1890.1,126.81,-12.91,130.03,12.931,318.55,0.11456,318.55,0.020605,28.757,0.73727,28.61,-80.597,9.7826,0.01409,0,0.95949,-0.018603,22226,0,34.302,0.10572,266.19,205.97,4.296,0.39626,23517156,0,71.255,0.60756,0.60757,0.36261,0.10455,0.14041,0.0024881,0.010198,4.0194e-4,0,0,0,0,1.5403e-4,0.016768,14.016,154.28,77.237,0.041944,NaN,-5.2105,691.59,328.14,0.01,1.1056
10.892,1891.4,126.68,-12.903,129.9,12.924,318.83,0.11476,318.83,0.020623,28.75,0.73606,28.61,-80.597,9.7826,0.0139,0,0.96235,-0.018379,22226,0,34.302,0.10572,266.19,205.97,4.2959,0.39588,23491643,0,71.101,0.60753,0.60753,0.36262,0.10454,0.14037,0.0024545,0.010146,-3.5728e-5,0,0,0,0,1.5526e-4,0.016751,14.016,154.28,77.227,0.041957,NaN,-5.2187,691.48,328.14,0.01,1.1064
10.902,1892.6,126.55,-12.896,129.77,12.917,319.12,0.11497,319.12,0.020641,28.742,0.73483,28.61,-80.597,9.7826,0.013699,0,0.96517,-0.018159,22226,0,34.302,0.10572,266.18,205.97,4.2959,0.39549,23466149,0,70.948,0.60749,0.60749,0.36263,0.10453,0.14033,0.0024189,0.010288,-2.9416e-4,0,0,0,0,1.5647e-4,0.016735,14.016,154.28,77.218,0.041967,NaN,-5.227,691.37,328.13,0.01,1.1073
10.912,1893.9,126.42,-12.89,129.65,12.911,319.41,0.11517,319.41,0.020659,28.735,0.7336,28.61,-80.597,9.7826,0.013488,0,0.96787,-0.01787,22226,0,34.302,0.10572,266.18,205.97,4.2959,0.39511,23440676,0,70.795,0.60745,0.60745,0.36264,0.10451,0.14029,0.0023815,0.0097872,-4.6808e-4,0,0,0,0,1.5766e-4,0.016719,14.016,154.28,77.208,0.041975,NaN,-5.2352,691.26,328.13,0.01,1.1081
10.922,1895.2,126.29,-12.883,129.52,12.904,319.7,0.11537,319.7,0.020677,28.728,0.73236,28.61,-80.597,9.7826,0.013267,0,0.97054,-0.017503,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39473,23415223,0,70.643,0.60741,0.60741,0.36265,0.1045,0.14026,0.0023424,0.010221,-4.2193e-4,0,0,0,0,1.5884e-4,0.016703,14.016,154.28,77.198,0.04198,NaN,-5.2434,691.15,328.12,0.01,1.109
10.932,1896.4,126.16,-12.876,129.39,12.897,319.98,0.11558,319.98,0.020696,28.72,0.73112,28.61,-80.597,9.7826,0.013036,0,0.97324,-0.017111,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39435,2.339e7,0,70.491,0.60737,0.60737,0.36266,0.10449,0.14022,0.0023016,0.0096236,-4.1962e-4,0,0,0,0,1.6004e-4,0.016686,14.016,154.28,77.189,0.041982,NaN,-5.2516,691.04,328.12,0.01,1.1099
10.942,1897.7,126.04,-12.869,129.27,12.89,320.27,0.11579,320.27,0.020714,28.713,0.72987,28.61,-80.597,9.7826,0.012797,0,0.97582,-0.016706,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39397,23364377,0,70.339,0.60733,0.60733,0.36267,0.10448,0.14018,0.0022593,0.009417,-2.8121e-4,0,0,0,0,1.6121e-4,0.01667,14.016,154.28,77.179,0.041982,NaN,-5.2598,690.93,328.11,0.01,1.1108
10.952,1899,125.91,-12.863,129.14,12.883,320.56,0.11599,320.56,0.020732,28.706,0.72862,28.61,-80.597,9.7826,0.012549,0,0.9784,-0.016176,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39359,23338984,0,70.187,0.60729,0.60729,0.36268,0.10447,0.14014,0.0022155,0.0091385,-4.9986e-4,0,0,0,0,1.6238e-4,0.016654,14.016,154.28,77.169,0.041979,NaN,-5.268,690.82,328.11,0.01,1.1117
10.962,1900.2,125.78,-12.856,129.01,12.877,320.84,0.1162,320.84,0.02075,28.698,0.72737,28.61,-80.597,9.7826,0.012294,0,0.98088,-0.0156,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.3932,23313611,0,70.036,0.60725,0.60725,0.36269,0.10446,0.1401,0.0021703,0.0091283,4.9716e-4,0,0,0,0,1.6353e-4,0.016638,14.016,154.28,77.159,0.041972,NaN,-5.2762,690.71,328.1,0.01,1.1126
10.972,1901.5,125.65,-12.849,128.88,12.87,321.13,0.1164,321.13,0.020768,28.691,0.72611,28.61,-80.597,9.7826,0.012032,0,0.98328,-0.015078,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39282,23288257,0,69.885,0.60722,0.60722,0.36271,0.10445,0.14006,0.002124,0.008587,9.9015e-6,0,0,0,0,1.6465e-4,0.016621,14.016,154.28,77.15,0.041964,NaN,-5.2843,690.6,328.1,0.01,1.1135
10.982,1902.7,125.52,-12.843,128.76,12.863,321.42,0.11661,321.42,0.020787,28.684,0.72484,28.61,-80.597,9.7826,0.011764,0,0.9857,-0.014545,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39244,23262924,0,69.734,0.60718,0.60718,0.36272,0.10444,0.14002,0.0020766,0.0086614,-3.3967e-5,0,0,0,0,1.6579e-4,0.016605,14.016,154.28,77.14,0.041957,NaN,-5.2925,690.49,328.09,0.01,1.1145
10.992,1904,125.39,-12.836,128.63,12.856,321.71,0.11681,321.71,0.020805,28.677,0.72358,28.61,-80.597,9.7826,0.01149,0,0.98807,-0.01388,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39206,23237611,0,69.583,0.60714,0.60714,0.36273,0.10443,0.13998,0.0020281,0.0084701,-3.7368e-4,0,0,0,0,1.6692e-4,0.016589,14.016,154.28,77.13,0.041949,NaN,-5.3007,690.38,328.09,0.01,1.1153
11.002,1905.2,125.26,-12.829,128.5,12.85,321.99,0.11702,321.99,0.020823,28.669,0.72231,28.61,-80.597,9.7826,0.01121,0,0.99035,-0.01311,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39168,23212317,0,69.433,0.6071,0.6071,0.36274,0.10442,0.13994,0.0019786,0.0082295,-8.8216e-5,0,0,0,0,1.6802e-4,0.016573,14.016,154.28,77.12,0.041937,NaN,-5.3088,690.27,328.08,0.01,1.1162
11.012,1906.5,125.14,-12.823,128.38,12.843,322.28,0.11723,322.28,0.020841,28.662,0.72105,28.61,-80.597,9.7826,0.010926,0,0.99254,-0.012423,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.3913,23187043,0,69.283,0.60706,0.60706,0.36275,0.10441,0.13991,0.0019284,0.0078895,4.1891e-4,0,0,0,0,1.691e-4,0.016557,14.016,154.28,77.11,0.041924,NaN,-5.3169,690.16,328.08,0.01,1.1171
11.022,1907.7,125.01,-12.816,128.25,12.836,322.57,0.11743,322.57,0.020859,28.655,0.71978,28.61,-80.597,9.7826,0.010638,0,0.99467,-0.01164,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39092,23161789,0,69.133,0.60702,0.60702,0.36276,0.1044,0.13987,0.0018776,0.0079377,4.3929e-4,0,0,0,0,1.7016e-4,0.016541,14.016,154.28,77.1,0.041912,NaN,-5.3251,690.06,328.07,0.01,1.1179
11.032,1909,124.88,-12.809,128.12,12.83,322.85,0.11764,322.85,0.020877,28.648,0.71851,28.61,-80.597,9.7826,0.010348,0,0.99671,-0.010924,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39054,23136554,0,68.984,0.60699,0.60699,0.36277,0.10439,0.13983,0.0018263,0.0072851,-4.4986e-4,0,0,0,0,1.712e-4,0.016525,14.016,154.28,77.09,0.041901,NaN,-5.3332,689.95,328.07,0.01,1.1184
11.042,1910.2,124.75,-12.803,128,12.823,323.14,0.11785,323.14,0.020896,28.641,0.71725,28.61,-80.597,9.7826,0.010055,0,0.99879,-0.010129,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.39016,23111339,0,68.835,0.60695,0.60695,0.36278,0.10438,0.13979,0.0017745,0.007392,-4.0791e-4,0,0,0,0,1.7225e-4,0.016508,14.016,154.28,77.08,0.041891,NaN,-5.3413,689.84,328.06,0.01,1.1191
11.052,1911.5,124.62,-12.796,127.87,12.816,323.42,0.11806,323.42,0.020914,28.633,0.71598,28.61,-80.597,9.7826,0.00976,0,1.0007,-0.0091462,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38978,23086144,0,68.686,0.60691,0.60691,0.36279,0.10437,0.13975,0.0017224,0.0070436,1.0064e-4,0,0,0,0,1.7326e-4,0.016492,14.016,154.28,77.07,0.041879,NaN,-5.3494,689.73,328.06,0.01,1.1196
11.062,1912.7,124.5,-12.79,127.75,12.81,323.71,0.11826,323.71,0.020932,28.626,0.71472,28.61,-80.597,9.7826,0.009464,0,1.0027,-0.0080602,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.3894,23060969,0,68.537,0.60687,0.60687,0.3628,0.10435,0.13971,0.0016701,0.0074381,-4.9232e-4,0,0,0,0,1.7428e-4,0.016476,14.016,154.28,77.06,0.041864,NaN,-5.3575,689.62,328.05,0.01,1.1202
11.072,1914,124.37,-12.783,127.62,12.803,324,0.11847,324,0.02095,28.619,0.71345,28.61,-80.597,9.7826,0.0091672,0,1.0045,-0.0069329,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38903,23035813,0,68.389,0.60683,0.60683,0.36281,0.10434,0.13967,0.0016177,0.0064924,-3.2043e-4,0,0,0,0,1.7526e-4,0.01646,14.016,154.28,77.05,0.041848,NaN,-5.3656,689.51,328.05,0.01,1.1207
11.082,1915.2,124.24,-12.776,127.49,12.796,324.28,0.11868,324.28,0.020968,28.612,0.7122,28.61,-80.597,9.7825,0.008871,0,1.0062,-0.0056923,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38865,23010676,0,68.241,0.6068,0.6068,0.36283,0.10433,0.13964,0.0015653,0.0065327,-3.9201e-4,0,0,0,0,1.7622e-4,0.016444,14.016,154.28,77.04,0.041831,NaN,-5.3737,689.41,328.04,0.01,1.1213
11.092,1916.5,124.11,-12.77,127.37,12.79,324.57,0.11889,324.57,0.020987,28.605,0.71094,28.61,-80.597,9.7825,0.0085757,0,1.008,-0.0043912,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38827,22985559,0,68.093,0.60676,0.60676,0.36284,0.10432,0.1396,0.0015132,0.0067718,3.202e-4,0,0,0,0,1.7718e-4,0.016428,14.016,154.28,77.03,0.041814,NaN,-5.3817,689.3,328.04,0.01,1.1218
11.102,1917.7,123.99,-12.763,127.24,12.783,324.86,0.11909,324.86,0.021005,28.598,0.70969,28.61,-80.597,9.7825,0.0082815,0,1.0096,-0.0031116,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38789,2.296e7,0,67.946,0.60672,0.60672,0.36285,0.10431,0.13956,0.0014612,0.0062407,3.2497e-4,0,0,0,0,1.7811e-4,0.016412,14.016,154.28,77.02,0.041799,NaN,-5.3898,689.19,328.03,0.01,1.1224
11.112,1918.9,123.86,-12.757,127.11,12.777,325.14,0.1193,325.14,0.021023,28.591,0.70844,28.61,-80.597,9.7825,0.0079898,0,1.0112,-0.0017855,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38751,22935384,0,67.799,0.60668,0.60668,0.36286,0.1043,0.13952,0.0014097,0.0060819,1.6058e-4,0,0,0,0,1.7903e-4,0.016396,14.016,154.28,77.01,0.041786,NaN,-5.3979,689.08,328.03,0.01,1.1229
11.122,1920.2,123.73,-12.75,126.99,12.77,325.43,0.11951,325.43,0.021041,28.584,0.7072,28.61,-80.597,9.7825,0.0077007,0,1.0128,-3.9564e-4,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38713,2.291e7,0,67.652,0.60664,0.60664,0.36287,0.10429,0.13948,0.0013586,0.0053611,-1.386e-4,0,0,0,0,1.7993e-4,0.01638,14.016,154.28,77,0.041776,NaN,-5.4059,688.98,328.02,0.01,1.1235
11.132,1921.4,123.6,-12.744,126.86,12.763,325.71,0.11972,325.71,0.021059,28.577,0.70596,28.61,-80.597,9.7825,0.0074147,0,1.0143,0.0011986,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38676,22885286,0,67.505,0.60661,0.60661,0.36288,0.10428,0.13945,0.0013081,0.0058138,4.0937e-4,0,0,0,0,1.8083e-4,0.016364,14.016,154.28,76.99,0.041765,NaN,-5.4139,688.87,328.02,0.01,1.124
11.142,1922.6,123.48,-12.737,126.74,12.757,326,0.11993,326,0.021078,28.57,0.70473,28.61,-80.597,9.7825,0.0071324,0,1.0156,0.0028548,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38638,2.286e7,0,67.359,0.60657,0.60657,0.36289,0.10427,0.13941,0.0012583,0.0051824,4.8679e-4,0,0,0,0,1.8167e-4,0.016348,14.016,154.28,76.979,0.041754,NaN,-5.422,688.76,328.01,0.01,1.1246
11.152,1923.9,123.35,-12.731,126.61,12.75,326.28,0.12014,326.28,0.021096,28.562,0.7035,28.61,-80.597,9.7825,0.0068553,0,1.0169,0.0047312,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.386,22835266,0,67.212,0.60653,0.60653,0.3629,0.10426,0.13937,0.0012093,0.0050559,9.6878e-5,0,0,0,0,1.8249e-4,0.016332,14.016,154.28,76.969,0.041743,NaN,-5.43,688.65,328.01,0.01,1.1251
11.162,1925.1,123.22,-12.724,126.49,12.744,326.57,0.12034,326.57,0.021114,28.555,0.70228,28.61,-80.597,9.7825,0.0065839,0,1.0182,0.0067334,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38562,2.281e7,0,67.067,0.60649,0.60649,0.36291,0.10425,0.13933,0.0011614,0.0043702,-1.3154e-4,0,0,0,0,1.8331e-4,0.016316,14.016,154.28,76.959,0.04173,NaN,-5.438,688.55,328,0.01,1.1258
11.172,1926.3,123.09,-12.718,126.36,12.737,326.86,0.12055,326.86,0.021132,28.548,0.70107,28.61,-80.597,9.7825,0.0063188,0,1.0194,0.0088608,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38525,22785323,0,66.921,0.60646,0.60646,0.36292,0.10424,0.13929,0.0011146,0.0049825,1.1122e-4,0,0,0,0,1.841e-4,0.0163,14.016,154.28,76.949,0.041718,NaN,-5.446,688.44,328,0.01,1.1266
11.182,1927.6,122.97,-12.712,126.24,12.731,327.14,0.12076,327.14,0.02115,28.541,0.69987,28.61,-80.597,9.7825,0.0060603,0,1.0205,0.011215,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38487,2.276e7,0,66.776,0.60642,0.60642,0.36293,0.10423,0.13926,0.001069,0.0039769,-6.2167e-5,0,0,0,0,1.8489e-4,0.016284,14.016,154.28,76.939,0.041706,NaN,-5.454,688.33,327.99,0.01,1.1275
11.192,1928.8,122.84,-12.705,126.11,12.724,327.43,0.12097,327.43,0.021169,28.534,0.69867,28.61,-80.597,9.7825,0.0058085,0,1.0217,0.013686,22226,0,34.302,0.10572,266.18,205.97,4.2958,0.38449,22735458,0,66.631,0.60638,0.60638,0.36294,0.10422,0.13922,0.0010245,0.0046143,1.9611e-5,0,0,0,0,1.8567e-4,0.016268,14.016,154.28,76.928,0.041695,NaN,-5.462,688.23,327.99,0.01,1.1283
11.202,1930,122.71,-12.699,125.98,12.718,327.71,0.12118,327.71,0.021187,28.527,0.69749,28.61,-80.597,9.7825,0.005564,0,1.0226,0.016423,22226,0,34.302,0.10572,266.18,205.97,4.2957,0.38412,22710553,0,66.486,0.60634,0.60634,0.36295,0.10421,0.13918,9.8135e-4,0.0040836,-2.0824e-4,0,0,0,0,1.864e-4,0.016252,14.016,154.28,76.918,0.041683,NaN,-5.47,688.12,327.98,0.01,1.1291
11.212,1931.3,122.59,-12.692,125.86,12.711,328,0.12139,328,0.021205,28.52,0.69631,28.61,-80.597,9.7825,0.0053281,0,1.0236,0.019212,22226,0,34.302,0.10572,266.18,205.97,4.2957,0.38374,22685668,0,66.342,0.60631,0.60631,0.36296,0.1042,0.13914,9.3972e-4,0.0034669,1.7489e-4,0,0,0,0,1.8711e-4,0.016236,14.016,154.28,76.908,0.041673,NaN,-5.478,688.01,327.98,0.01,1.1305
11.222,1932.5,122.46,-12.686,125.73,12.705,328.28,0.1216,328.28,0.021223,28.514,0.69514,28.61,-80.597,9.7825,0.0051011,0,1.0245,0.022079,22226,0,34.302,0.10572,266.18,205.97,4.2957,0.38337,22660802,0,66.197,0.60627,0.60627,0.36298,0.10419,0.13911,8.9965e-4,0.0035759,1.2912e-4,0,0,0,0,1.8781e-4,0.01622,14.016,154.28,76.898,0.041667,NaN,-5.4859,687.91,327.97,0.01,1.1314
11.232,1933.7,122.33,-12.68,125.61,12.699,328.57,0.12181,328.57,0.021241,28.507,0.69398,28.61,-80.597,9.7825,0.0048832,0,1.0254,0.025185,22226,0,34.302,0.10572,266.18,205.97,4.2957,0.38299,22635956,0,66.053,0.60623,0.60623,0.36299,0.10418,0.13907,8.6119e-4,0.0035738,-3.9288e-4,0,0,0,0,1.8851e-4,0.016204,14.016,154.28,76.887,0.041661,NaN,-5.4939,687.8,327.97,0.01,1.1324
11.242,1934.9,122.2,-12.673,125.48,12.692,328.85,0.12202,328.85,0.021259,28.5,0.69283,28.61,-80.597,9.7825,0.0046746,0,1.0262,0.028505,22226,0,34.302,0.10572,266.18,205.97,4.2957,0.38261,22611128,0,65.91,0.6062,0.6062,0.363,0.10417,0.13903,8.2437e-4,0.0035393,-2.7746e-4,0,0,0,0,1.8918e-4,0.016188,14.016,154.28,76.877,0.041656,NaN,-5.5018,687.69,327.96,0.01,1.1332
11.252,1936.1,122.08,-12.667,125.36,12.686,329.14,0.12223,329.14,0.021278,28.493,0.69169,28.61,-80.597,9.7825,0.0044758,0,1.0269,0.032025,22226,0,34.302,0.10572,266.18,205.97,4.2956,0.38224,22586319,0,65.766,0.60616,0.60616,0.36301,0.10416,0.13899,7.8929e-4,0.0033853,2.0035e-4,0,0,0,0,1.8982e-4,0.016172,14.016,154.28,76.867,0.041651,NaN,-5.5098,687.59,327.96,0.01,1.134
11.262,1937.4,121.95,-12.66,125.23,12.679,329.42,0.12244,329.42,0.021296,28.486,0.69056,28.61,-80.597,9.7825,0.0042874,0,1.0276,0.035527,22226,0,34.302,0.10572,266.18,205.97,4.2956,0.38186,22561529,0,65.623,0.60612,0.60612,0.36302,0.10415,0.13896,7.5603e-4,0.0027902,4.2522e-4,0,0,0,0,1.9047e-4,0.016156,14.016,154.28,76.857,0.04165,NaN,-5.5177,687.48,327.96,0.01,1.1348
